,Unnamed: 0,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
1350,1685,Nocturne,spotify:track:4XJRZbYdM8mIwaGtpSnzrl,4XJRZbYdM8mIwaGtpSnzrl,BrunuhVille,684,0.195,0.243,1,0,0.937,0.0344,179.812,0.0707,0.0325,-14.754000000000001,sad
2602,3357,Hereditary,spotify:track:0fK60qLRIpyT05TXzoSBY0,0fK60qLRIpyT05TXzoSBY0,JID,1262,0.491,0.551,7,1,0.466,1.9399999999999997e-05,154.99200000000002,0.361,0.358,-12.332,sad
1376,1711,Our House,spotify:track:2hitsKa8SthKhRJBXUHbIv,2hitsKa8SthKhRJBXUHbIv,"Crosby, Stills, Nash & Young",696,0.593,0.205,9,1,0.8959999999999999,5.4600000000000006e-05,140.279,0.377,0.0479,-14.600999999999999,sad
356,356,Centuries,spotify:track:04aAxqtGp5pv12UXAg4pkq,04aAxqtGp5pv12UXAg4pkq,Fall Out Boy,219,0.393,0.858,4,0,0.00359,0,176.042,0.56,0.0729,-2.868,party
1501,1845,Smile,spotify:track:0Q7bQszd9Lr699WS2Uo9aq,0Q7bQszd9Lr699WS2Uo9aq,sophie meiers,767,0.45,0.515,0,1,0.919,0.00246,78.372,0.7190000000000001,0.22699999999999998,-9.427999999999999,sad
1560,1560,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,spotify:track:6Pw3Gvw4wNMZfTYZa6IQal,6Pw3Gvw4wNMZfTYZa6IQal,Bebe Rexha,690,0.466,0.659,2,1,0.00282,0,186.169,0.36,0.115,-6.077,party
18,18,Ruhe nach dem Sturm,spotify:track:4ypmv4u5l6x5Muk8WWzvGT,4ypmv4u5l6x5Muk8WWzvGT,Bonez MC,17,0.534,0.563,6,0,0.424,0.000175,150.115,0.355,0.271,-7.13,party
2131,2743,Bezubaan,spotify:track:2ota18jyZVMGvwQ0IV8qz7,2ota18jyZVMGvwQ0IV8qz7,Sachin-Jigar,1074,0.41600000000000004,0.573,1,1,0.0286,2.06e-06,102.041,0.163,0.066,-8.264,sad
81,109,Sad Nibba Hours,spotify:track:2TfoabXa0CbEwcqpxOn9z3,2TfoabXa0CbEwcqpxOn9z3,Papithbk,62,0.745,0.664,11,0,0.322,0.0,121.083,0.526,0.235,-5.476,sad
3145,4097,How It All Works Out - Stripped,spotify:track:4PacW2l8OynVDp0MpjDIvH,4PacW2l8OynVDp0MpjDIvH,Faouzia,1507,0.68,0.272,8,1,0.752,0.0,112.939,0.322,0.0338,-9.527000000000001,sad
569,696,Sexy (feat. Trey Songz),spotify:track:3Y0UIGXgaswWThlklOkkLG,3Y0UIGXgaswWThlklOkkLG,Chris Brown,24,0.537,0.56,9,0,0.175,0,158.149,0.311,0.0571,-5.247,sex
302,325,Crazy In Love - Remix,spotify:track:2f4IuijXLxYOeBncS60GUD,2f4IuijXLxYOeBncS60GUD,Beyoncé,82,0.23,0.694,7,0,0.0619,0.00191,172.751,0.26,0.109,-6.828,sex
884,884,Augenbling,spotify:track:4eT8TcG3KKlprFcYePA9gw,4eT8TcG3KKlprFcYePA9gw,Seeed,445,0.853,0.679,7,1,0.00928,0,102.604,0.38799999999999996,0.113,-4.029,party
1122,1122,Pocahontas,spotify:track:4poYvYKOKtpAOoXSIYeU0A,4poYvYKOKtpAOoXSIYeU0A,AnnenMayKantereit,541,0.596,0.591,2,0,0.34,0.00517,118.818,0.135,0.0363,-9.254,party
2056,2552,Crying in the Rain,spotify:track:3lWuagNhAzcqOikD5KnBku,3lWuagNhAzcqOikD5KnBku,The Everly Brothers,1082,0.61,0.378,2,1,0.622,0,97.166,0.48,0.0279,-9.381,sex
645,755,Don't,spotify:track:3pXF1nA74528Edde4of9CC,3pXF1nA74528Edde4of9CC,Bryson Tiller,360,0.765,0.35600000000000004,11,0,0.222,0.0,97.001,0.19,0.196,-5.556,sad
2181,2793,Don't You (Forget About Me),spotify:track:6yEAAIEHu4GcUFptg5W9kI,6yEAAIEHu4GcUFptg5W9kI,Simple Minds,1099,0.6659999999999999,0.623,2,1,0.0766,0.0404,111.29299999999999,0.667,0.0259,-12.697000000000001,sad
896,1125,In A Bind - Strings Version,spotify:track:2AQVquEBrCXizzLs6Leku5,2AQVquEBrCXizzLs6Leku5,Vagabon,488,0.518,0.24100000000000002,3,0,0.9590000000000001,0.0007070000000000001,96.927,0.245,0.0273,-11.758,sad
1761,2229,Never Tear Us Apart,spotify:track:0zdzgfhY18Au7dD1hOrTrX,0zdzgfhY18Au7dD1hOrTrX,Bishop Briggs,221,0.372,0.6,4,0,0.00643,3.37e-05,188.96,0.0753,0.0351,-6.027,sex
1518,1933,Physical,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,3AzjcOeAmA57TIOr9zF1ZW,Dua Lipa,804,0.647,0.844,0,1,0.0137,0.000658,146.967,0.746,0.0457,-3.756,sex
2127,2739,Naina,spotify:track:3kN1OPVSLEK0vBFEOaLZsA,3kN1OPVSLEK0vBFEOaLZsA,Arijit Singh,1058,0.501,0.445,6,1,0.772,0.0,80.086,0.38799999999999996,0.0337,-8.432,sad
152,180,Let Me Go,spotify:track:2PqSOrlabozEH6KXs7BvQr,2PqSOrlabozEH6KXs7BvQr,NF,53,0.5539999999999999,0.337,9,1,0.456,6.18e-06,173.877,0.13699999999999998,0.19699999999999998,-9.503,sad
967,1196,The Last Thing on My Mind,spotify:track:2Of2vSngY23HKXtQqNiMn1,2Of2vSngY23HKXtQqNiMn1,Stark Sands With Punch Brothers,535,0.436,0.37200000000000005,9,1,0.72,0.0454,163.96,0.555,0.0296,-12.235999999999999,sad
256,299,Can't Help Falling in Love,spotify:track:6yIHGmQLJxWAUZ1ZkENemN,6yIHGmQLJxWAUZ1ZkENemN,Haley Reinhart,140,0.41,0.0485,0,1,0.9470000000000001,0.0,137.97,0.247,0.038,-13.918,sad
301,324,The Zone,spotify:track:46X8c9qJzpBLYcos3OX0CE,46X8c9qJzpBLYcos3OX0CE,The Weeknd,0,0.619,0.521,3,0,0.26,0.000542,139.886,0.254,0.0744,-8.092,sex
928,1166,Talk Dirty (feat. 2 Chainz),spotify:track:6g6A7qNhTfUgOSH7ROOxTD,6g6A7qNhTfUgOSH7ROOxTD,Jason Derulo,506,0.76,0.652,6,1,0.0348,0,100.315,0.759,0.232,-7.321,sex
1093,1416,i'm sad,spotify:track:76cQg9zKImVOYRz6sU6xvw,76cQg9zKImVOYRz6sU6xvw,eli.,570,0.899,0.259,5,1,0.369,0.0741,119.948,0.384,0.0638,-8.266,sad
2441,2441,Fade Into Darkness - Vocal Radio Mix,spotify:track:0utR47mwVxzobWJqPIgEl2,0utR47mwVxzobWJqPIgEl2,Avicii,261,0.556,0.885,6,1,0.00786,1.95e-06,125.997,0.7709999999999999,0.0321,-4.045,party
478,564,Tan2 Ducks,spotify:track:2i2mja6NUgdRrYwa7y4j9U,2i2mja6NUgdRrYwa7y4j9U,Broederliefde,258,0.772,0.828,5,0,0.14300000000000002,1.3e-06,107.97399999999999,0.5770000000000001,0.0868,-4.39,sad
1236,1571,Amor Papaya en Invierno,spotify:track:4TZ0kv6Elbb4cTsoNXxBZJ,4TZ0kv6Elbb4cTsoNXxBZJ,Carlos Sadness,636,0.61,0.23800000000000002,4,1,0.887,0.0432,126.04899999999999,0.35700000000000004,0.0414,-14.772,sad
85,85,20 Years Later,spotify:track:58IFBgnCaAxdghKPnPo44l,58IFBgnCaAxdghKPnPo44l,Yung Pinch,59,0.761,0.516,9,0,0.233,1.11e-06,144.951,0.5479999999999999,0.111,-7.283,sex
717,717,Guaracha,spotify:track:4McFFaQW5LSmkeSVMLCGFN,4McFFaQW5LSmkeSVMLCGFN,Yilberking,390,0.559,0.996,4,0,0.00134,0.503,130.019,0.0608,0.0529,-2.641,party
1376,1376,Say Hello,spotify:track:6LyarjEWv8aP5DLDclk0hl,6LyarjEWv8aP5DLDclk0hl,telco,666,0.581,0.405,7,0,0.789,0.00217,84.967,0.282,0.0261,-10.833,party
1152,1487,Runaway,spotify:track:6CyXEKlsJlGjl5SiCUjuFc,6CyXEKlsJlGjl5SiCUjuFc,Sarcastic Sounds,443,0.835,0.42200000000000004,7,1,0.17600000000000002,0.599,142.333,0.41,0.17,-12.713,sad
793,960,R.I.P. (feat. Trippie Redd),spotify:track:4wJ8dJKBAxdDe5cUx8K779,4wJ8dJKBAxdDe5cUx8K779,Joji,61,0.716,0.515,11,0,0.618,0.257,99.28399999999999,0.38299999999999995,0.0305,-9.651,sad
1231,1231,Twerk (feat. Project Pat),spotify:track:4jaamHcwpoDXwqqlfMgGww,4jaamHcwpoDXwqqlfMgGww,Juicy J,581,0.911,0.821,2,1,0.0662,0,88.013,0.898,0.0854,-5.424,party
1522,1937,Quiet Kid,spotify:track:49nQvr9dkFE9kPxFKFmPeQ,49nQvr9dkFE9kPxFKFmPeQ,M. Crane,807,0.588,0.818,4,0,0.00151,0.0365,92.518,0.818,0.0517,-7.092,sex
1229,1568,Spanish Galleon,spotify:track:3fimYwkWOq8YoXnpRrmyU6,3fimYwkWOq8YoXnpRrmyU6,Wun Two,618,0.708,0.372,1,1,0.903,0.974,71.789,0.517,0.114,-12.721,sex
2525,2525,Un Beso de Su Boca - En Vivo,spotify:track:2t1T9Jtm0zBzmgqKyjHO4J,2t1T9Jtm0zBzmgqKyjHO4J,Q' Lokura,1096,0.75,0.713,8,1,0.0877,0,135.019,0.752,0.0347,-6.56,party
2877,2877,Kontebonke,spotify:track:5Ugo8KSvsEM4PN95nr0zE5,5Ugo8KSvsEM4PN95nr0zE5,De Alpenzusjes,1238,0.853,0.955,10,1,0.0955,2.77e-06,142.068,0.9740000000000001,0.0451,-4.768,party
3044,3704,Working For It,spotify:track:2HJQcyUpmUuvzS5vBAICIc,2HJQcyUpmUuvzS5vBAICIc,ZHU,1565,0.776,0.715,5,0,0.0971,0.0131,99.951,0.502,0.0505,-6.587,sex
2489,3183,Please Don't Go,spotify:track:6DGc05eY0SZz5zRBa7EIS2,6DGc05eY0SZz5zRBa7EIS2,Beowülf,454,0.7879999999999999,0.332,9,1,0.713,0.00997,117.93799999999999,0.467,0.11699999999999999,-11.999,sad
1747,2221,Untitled (How Could This Happen to Me?),spotify:track:6rT0BKAbg4y35tukHcfk4N,6rT0BKAbg4y35tukHcfk4N,Simple Plan,872,0.20800000000000002,0.342,6,1,0.875,3e-06,186.162,0.135,0.0327,-8.702,sad
2638,3393,"OKAGA, CA (feat. Alice Smith, Leon Ware & Clem Creevy)",spotify:track:2CnrJj6Jz4vSe5E1hsWtpg,2CnrJj6Jz4vSe5E1hsWtpg,"Tyler, The Creator",551,0.45799999999999996,0.64,2,1,0.00196,0.0288,145.94,0.205,0.0419,-4.515,sad
731,899,Tonight,spotify:track:00hUrJoQcC8d69sDR33g3N,00hUrJoQcC8d69sDR33g3N,Tcvvx,436,0.469,0.463,8,0,0.356,0,102.343,0.251,0.0918,-8.566,sex
2999,3867,Things That I Miss,spotify:track:5bRuS5LK9OE8NhHsTipm3v,5bRuS5LK9OE8NhHsTipm3v,awfultune,1451,0.529,0.17600000000000002,8,1,0.938,0.0,78.242,0.239,0.0556,-12.587,sad
3028,3909,Darling,spotify:track:2Fw4gGClr8zVFZVwIRjyWK,2Fw4gGClr8zVFZVwIRjyWK,Christian Leave,978,0.659,0.55,0,1,0.18,0.0049700000000000005,128.93200000000002,0.20199999999999999,0.0505,-7.641,sad
1789,2263,Holdin On,spotify:track:4iFbpj8YwYkgJdbI5hFFlt,4iFbpj8YwYkgJdbI5hFFlt,Flume,911,0.43,0.436,8,1,0.17,0,90.053,0.217,0.119,-4.816,sex
979,1208,Joy,spotify:track:28mA7CHtTktmimLPf9lPef,28mA7CHtTktmimLPf9lPef,Iron & Wine,540,0.514,0.301,4,0,0.9,2.05e-06,96.493,0.306,0.0264,-10.758,sad
2401,2945,Send Me A Postcard,spotify:track:6EXOSA4BWBM1AUsXxKwYDT,6EXOSA4BWBM1AUsXxKwYDT,Shocking Blue,1230,0.344,0.81,11,1,0.0017,0.000409,153.801,0.667,0.0448,-8.098,sex
1691,1691,Sleep Meditation,spotify:track:1FfXikoFKWCP0hcTfb9r5q,1FfXikoFKWCP0hcTfb9r5q,Asian Traditional Music,782,0.101,0.0574,4,0,0.93,0.961,79.835,0.0972,0.0409,-29.901,party
234,271,The Weight,spotify:track:3Mi8mCnvcBPdiPgmHYWEow,3Mi8mCnvcBPdiPgmHYWEow,Shawn Mendes,129,0.47600000000000003,0.496,10,1,0.41600000000000004,0.0,111.355,0.33299999999999996,0.0368,-6.9479999999999995,sad
1506,1851,Sorry for Not Answering the Phone I'm Too Busy Trying to Fly Away,spotify:track:3PqWJMsNn4yh9lFqBbYhuE,3PqWJMsNn4yh9lFqBbYhuE,In Love With a Ghost,631,0.47600000000000003,0.161,1,1,0.847,0.0,96.69,0.33,0.212,-16.368,sad
1127,1460,Poison,spotify:track:4npZ2Um2ZsNBzNOVEVCJoy,4npZ2Um2ZsNBzNOVEVCJoy,44phantom,590,0.721,0.7,8,0,0.195,0.00403,112.039,0.599,0.0275,-4.176,sad
2530,3258,Let Me Down Slowly,spotify:track:2uaiyLKnYvazyfR0Ky3Kbk,2uaiyLKnYvazyfR0Ky3Kbk,Alec Benjamin,152,0.649,0.5479999999999999,1,0,0.733,0.0,150.036,0.506,0.0318,-5.692,sad
1133,1466,Bad Mood,spotify:track:4MG0ja4pxMbZI0WIMcWsdz,4MG0ja4pxMbZI0WIMcWsdz,moow,592,0.851,0.128,0,1,0.385,0.731,140.029,0.209,0.0441,-11.33,sad
991,1260,Supernova,spotify:track:2ZIZXWnU52s0C75sPYiwvh,2ZIZXWnU52s0C75sPYiwvh,Ansel Elgort,523,0.766,0.622,5,0,0.0639,0,140.076,0.679,0.101,-5.292,sex
1260,1595,Feria de Botanica,spotify:track:2ozSSY3Ul94bY14foM8YyS,2ozSSY3Ul94bY14foM8YyS,Carlos Sadness,636,0.494,0.738,4,1,0.6609999999999999,0.0608,150.05100000000002,0.24,0.048,-9.774,sad
2262,2891,Cherry,spotify:track:2IOFZdYYkFxEHVz1w34PoL,2IOFZdYYkFxEHVz1w34PoL,Harry Styles,23,0.53,0.512,7,1,0.615,0.004529999999999999,95.946,0.41100000000000003,0.0259,-9.261000000000001,sad
259,259,Alaska,spotify:track:5w5vNXhfgWVZRYe7tSIbfj,5w5vNXhfgWVZRYe7tSIbfj,Cordae,149,0.908,0.531,0,0,0.0696,0,140.038,0.872,0.522,-8.993,party
2145,2647,Green Onions - 45 Version,spotify:track:6KKcey1w86oP0qxN8frbfD,6KKcey1w86oP0qxN8frbfD,Booker T. & the M.G.'s,1134,0.788,0.38,10,1,0.811,0.906,138.205,0.892,0.0346,-15.179,sex
2406,3087,Every Little Thing She Does Is Magic,spotify:track:3cBtANnJGopPaRMXCl3mV7,3cBtANnJGopPaRMXCl3mV7,Sleeping At Last,90,0.613,0.314,1,1,0.975,8.41e-06,132.776,0.42100000000000004,0.031,-9.575,sad
1197,1532,Bloom,spotify:track:7xqFOjNcp0NJFo9wGKGOpJ,7xqFOjNcp0NJFo9wGKGOpJ,w00ds,621,0.642,0.535,0,1,0.588,0.8959999999999999,110.501,0.0604,0.0334,-8.693,sad
2457,2457,FTP,spotify:track:46XZI52XyR5K1NFyXUEr44,46XZI52XyR5K1NFyXUEr44,Ricky Rich,1077,0.803,0.574,7,1,0.185,0,95.083,0.409,0.208,-9.248,party
1066,1368,I Lost a Friend,spotify:track:49MMefftWPcltNP4OOJGSs,49MMefftWPcltNP4OOJGSs,FINNEAS,571,0.45299999999999996,0.209,11,1,0.5870000000000001,0.0,169.31599999999997,0.21600000000000003,0.223,-11.917,sad
2247,2860,Last Time for Everything,spotify:track:3EWQsarNCItwHn9hE2MHTn,3EWQsarNCItwHn9hE2MHTn,Brad Paisley,1139,0.48200000000000004,0.7390000000000001,7,1,0.42200000000000004,1.87e-05,155.93200000000002,0.613,0.0342,-5.476,sad
630,630,Dembow 2020 - Remix,spotify:track:6MLgg0la8rOR64qXrZeTje,6MLgg0la8rOR64qXrZeTje,Tomy DJ,347,0.844,0.431,7,0,0.023,0,96.077,0.552,0.162,-10.79,party
300,300,Gibberish (feat. Hoodie Allen),spotify:track:78V3IWdq5QGnmZrI70qE5k,78V3IWdq5QGnmZrI70qE5k,MAX,189,0.508,0.651,8,1,0.0167,0,84.02,0.601,0.376,-4.838,party
2520,3079,Meraviglioso,spotify:track:2a3w1OwYxbYe0SwvPbXsNO,2a3w1OwYxbYe0SwvPbXsNO,Domenico Modugno,1298,0.38,0.421,8,1,0.293,0.000172,85.047,0.35700000000000004,0.039,-11.411,sex
1193,1528,Broken,spotify:track:4Ujg3r3uPoEvvj7LMUzwcm,4Ujg3r3uPoEvvj7LMUzwcm,w00ds,621,0.537,0.46399999999999997,0,1,0.904,0.72,108.022,0.46799999999999997,0.040999999999999995,-11.685,sad
1685,1685,Pink Lake,spotify:track:0NbUmmW3oXHJ2Fe4fHscNr,0NbUmmW3oXHJ2Fe4fHscNr,Water Sounds Music Zone,777,0.213,0.0872,5,0,0.915,0.936,87.702,0.0334,0.0407,-21.975,party
1174,1509,First Light,spotify:track:5cAG9bmGIHdGDnpM6ii1zn,5cAG9bmGIHdGDnpM6ii1zn,Desired,612,0.5760000000000001,0.85,2,0,0.568,0.175,139.981,0.29600000000000004,0.145,-4.02,sad
1660,2077,Black,spotify:track:2lFtnEmkIPm2ClN55e2chV,2lFtnEmkIPm2ClN55e2chV,Dierks Bentley,845,0.652,0.654,1,1,0.252,0.000553,120.019,0.605,0.0377,-6.69,sex
2359,3023,Castle on the Hill,spotify:track:66qlqxhEMpSHOzjRK4il0b,66qlqxhEMpSHOzjRK4il0b,Ed Sheeran,4,0.461,0.8340000000000001,2,1,0.0232,1.1400000000000001e-05,135.007,0.47100000000000003,0.0989,-4.868,sad
845,845,In My Head,spotify:track:5BoIP8Eha5hwmRVURkC2Us,5BoIP8Eha5hwmRVURkC2Us,Jason Derulo,27,0.762,0.748,0,0,0.0266,0,110.009,0.851,0.033,-4.15,party
2280,2802,Case 19 (feat. 6ix9ine),spotify:track:4iO6aCCNBAN2TGTD5JYIiq,4iO6aCCNBAN2TGTD5JYIiq,Jasiah,1190,0.864,0.729,2,1,0.00908,0,101.991,0.285,0.275,-4.621,sex
1091,1413,I Could Never Be Loved,spotify:track:2c9iVAV8Vte2POKrVZFC02,2c9iVAV8Vte2POKrVZFC02,Powfu,429,0.9109999999999999,0.255,8,1,0.499,0.000246,137.994,0.244,0.153,-15.257,sad
943,1172,Wonderful - Solo,spotify:track:51SnxA1iFG8JhMTfZIP7Eu,51SnxA1iFG8JhMTfZIP7Eu,Lianne La Havas,276,0.371,0.185,1,0,0.978,0.000173,177.058,0.19699999999999998,0.0394,-10.488,sad
2864,2864,La Bamba,spotify:track:0uMMLry3hzWGn3q3loqMkm,0uMMLry3hzWGn3q3loqMkm,Los Lobos,1231,0.506,0.764,0,1,0.144,0.00025,156.336,0.868,0.046,-12.239,party
515,566,Routine,spotify:track:3bVA8BbsQpxAafv7hgKjJg,3bVA8BbsQpxAafv7hgKjJg,Kalin White,332,0.525,0.475,0,1,0.23,1.12e-05,73.766,0.205,0.439,-7.122,sex
2107,2603,Don't Let Me Be Misunderstood,spotify:track:0V1hBXTdYOWv3N2FVzG3OM,0V1hBXTdYOWv3N2FVzG3OM,The Animals,1111,0.546,0.568,11,0,0.146,0,112.584,0.488,0.0285,-9.604,sex
2019,2631,Echoes in Rain,spotify:track:3WdBXPv7WUY9fZ6YyTpX6M,3WdBXPv7WUY9fZ6YyTpX6M,Enya,654,0.693,0.396,9,1,0.826,0.8029999999999999,93.875,0.499,0.0298,-9.427999999999999,sad
1073,1073,The Real Slim Shady,spotify:track:3yfqSUWxFvZELEM4PmlwIR,3yfqSUWxFvZELEM4PmlwIR,Eminem,76,0.949,0.661,5,0,0.0302,0,104.504,0.76,0.0572,-4.244,party
1522,1875,Alone and Lonely,spotify:track:1Ob4TsZv8tAYTBouUSIpcb,1Ob4TsZv8tAYTBouUSIpcb,prxz,440,0.826,0.496,1,0,0.584,1.53e-05,95.99700000000001,0.191,0.141,-9.174,sad
1470,1805,And It Stoned Me - 2013 Remaster,spotify:track:3n5iUh2Z6P7cnWins22W0F,3n5iUh2Z6P7cnWins22W0F,Van Morrison,752,0.593,0.46799999999999997,7,1,0.35,3.52e-05,75.798,0.597,0.0285,-11.165,sad
649,649,Favorito,spotify:track:0KIZ3YFyXrVfdpTo9J7teU,0KIZ3YFyXrVfdpTo9J7teU,Tomy DJ,347,0.795,0.717,9,1,0.076,0.00228,101.991,0.96,0.0899,-8.926,party
2260,2782,96 Tears,spotify:track:5kIGcBxKdSWuEh6hLlOukV,5kIGcBxKdSWuEh6hLlOukV,? & The Mysterians,1183,0.68,0.507,7,1,0.0586,6.49e-06,123.47,0.8540000000000001,0.0336,-5.929,sex
785,952,I Dont Wanna Know Her,spotify:track:4rKMHsVEAGTsA7hpKXnWrM,4rKMHsVEAGTsA7hpKXnWrM,Timmies,118,0.835,0.28800000000000003,9,0,0.602,0.00461,109.934,0.359,0.341,-14.700999999999999,sad
467,553,HONG KONG,spotify:track:6x3fkM8jOxe5CBq3Q4pDyb,6x3fkM8jOxe5CBq3Q4pDyb,Kid de Blits,250,0.893,0.649,4,0,0.107,0.00975,110.056,0.529,0.276,-9.373,sad
1056,1056,Like I Love You - Video Edit,spotify:track:6B137MXURkBSzAjvaecsV3,6B137MXURkBSzAjvaecsV3,R.I.O.,450,0.702,0.648,9,1,0.0228,0.000191,130.012,0.742,0.0291,-8.059,party
1198,1198,23,spotify:track:20FZrLl9zSbO9b3DhaqO6M,20FZrLl9zSbO9b3DhaqO6M,Mike WiLL Made-It,428,0.859,0.599,9,1,0.000362,8.2e-06,140.005,0.319,0.0614,-5.254,party
2243,2243,Huapangos popurrí,spotify:track:0uVWICxtZLCsSmahudDYIi,0uVWICxtZLCsSmahudDYIi,Estilo Chihuahua,1025,0.511,0.952,0,1,0.275,0,66.711,0.831,0.0809,-4.588,party
586,719,Balcony,spotify:track:3CBwK6H17WEX6qkVZsVVDo,3CBwK6H17WEX6qkVZsVVDo,Yade Lauren,369,0.562,0.5,8,1,0.736,3.42e-06,94.858,0.361,0.0934,-5.263,sex
471,471,Post Malone (feat. RANI) - VIZE Remix,spotify:track:3mruwwpKfG5NYmnEr6O5Dw,3mruwwpKfG5NYmnEr6O5Dw,Sam Feldt,277,0.687,0.887,7,1,0.00438,0.00629,124.017,0.345,0.0564,-4.97,party
1681,1681,Omåomigen,spotify:track:4fwOeFfLQoTjEsldLpDngl,4fwOeFfLQoTjEsldLpDngl,Pelle Almgren,773,0.611,0.918,9,1,0.0241,0,110.372,0.684,0.0989,-7.813,party
1219,1554,6,spotify:track:5DqwziN7E9MduNZ2m8D7aK,5DqwziN7E9MduNZ2m8D7aK,furino,634,0.59,0.615,2,1,0.894,0.899,139.857,0.518,0.4,-8.495,sad
1600,2003,We Don't Talk Anymore - Attom Remix,spotify:track:58ENoZ4jRR0tnHPagOwYqk,58ENoZ4jRR0tnHPagOwYqk,Charlie Puth,814,0.685,0.672,1,0,0.0869,5.539999999999999e-05,100.009,0.335,0.102,-7.236000000000001,sad
2440,2999,Shifting Sands,spotify:track:3jBCwLVmmfKUH8321N4bdd,3jBCwLVmmfKUH8321N4bdd,The West Coast Pop Art Experimental Band,1264,0.226,0.585,2,1,0.128,0.0233,180.495,0.655,0.0343,-9.965,sex
342,423,Dancing On My Own,spotify:track:2TmLZLv57mW4OA3Il1ULsf,2TmLZLv57mW4OA3Il1ULsf,Calum Scott,142,0.682,0.175,1,1,0.847,3.21e-05,112.661,0.223,0.0313,-8.687999999999999,sad
3037,3693,It's Cool,spotify:track:5qhEgUqVTe5FzWRhMMFfY6,5qhEgUqVTe5FzWRhMMFfY6,Cailin Russo,1564,0.446,0.399,9,0,0.00965,6.03e-06,112.008,0.132,0.0444,-8.859,sex
1739,1739,Good Night,spotify:track:5uZuvGEDra7Sh83PjCx7QB,5uZuvGEDra7Sh83PjCx7QB,Relaxation - Ambient,814,0.732,0.031,7,1,0.995,0.953,135.927,0.28300000000000003,0.0842,-25.689,party
730,875,Feeling,spotify:track:2Jh3UqxnHJMyzMzku4uOtE,2Jh3UqxnHJMyzMzku4uOtE,Juice WRLD,47,0.7120000000000001,0.515,10,0,0.23399999999999999,0.0,160.0,0.563,0.0857,-6.004,sad
506,506,Up & Down,spotify:track:211NOywHGY1NxHwnFJkA23,211NOywHGY1NxHwnFJkA23,Young Ellens,300,0.809,0.842,0,0,0.312,5.45e-06,99.963,0.649,0.297,-6.997,party
1037,1333,Steps (feat. Wetyourappetite),spotify:track:32RWuw9Ie9NjfxPURIIEzK,32RWuw9Ie9NjfxPURIIEzK,Domoken,545,0.69,0.652,2,1,0.188,0.0331,177.955,0.138,0.277,-4.521,sex
2858,3634,Home Away,spotify:track:1FrrTPdt3KpYUAASPZ9b5c,1FrrTPdt3KpYUAASPZ9b5c,david hugo,1376,0.674,0.489,5,1,0.384,0.147,107.959,0.424,0.0277,-9.189,sad
1221,1560,Men Cry,spotify:track:1pHgIBWGCrXqTpBnZmQSP3,1pHgIBWGCrXqTpBnZmQSP3,Sumwun,625,0.667,0.25,11,0,0.152,0.887,172.008,0.636,0.159,-14.077,sex
768,956,Freak'in Me,spotify:track:3i7ybYkiMWWrrGjrtq9gWD,3i7ybYkiMWWrrGjrtq9gWD,Jamie Foxx,448,0.492,0.633,10,0,0.574,0,117.567,0.511,0.107,-7.234,sex
1295,1630,The Spirit Tree (feat. Aeralie Brighton),spotify:track:2RUAvlJsPhZe3w6P0i7Zsi,2RUAvlJsPhZe3w6P0i7Zsi,Gareth Coker,651,0.179,0.276,6,0,0.88,0.428,106.256,0.045,0.0325,-13.718,sad
2790,3552,Palermo No Es Hollywood,spotify:track:2dLZGRlLPzM7dqtMP4QreL,2dLZGRlLPzM7dqtMP4QreL,Leiva,1345,0.519,0.41100000000000003,7,1,0.293,2.23e-06,111.948,0.22699999999999998,0.0281,-7.757000000000001,sad
324,324,Todo Cambió,spotify:track:4OyzSXRSadNQt5EMwASdap,4OyzSXRSadNQt5EMwASdap,Camila,203,0.452,0.523,5,1,0.563,0,173.85,0.363,0.0625,-6.453,party
2767,3337,Walk On By,spotify:track:3L5gEVVFs7aJD6gP7NGKoB,3L5gEVVFs7aJD6gP7NGKoB,Leroy Van Dyke,1454,0.602,0.488,10,1,0.738,0.00352,134.218,0.97,0.031,-11.649,sex
1250,1250,Love,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,0W4NhJhcqKCqEP2GIpDCDq,Keyshia Cole,596,0.688,0.519,5,1,0.064,0,116.714,0.318,0.0283,-4.285,party
2269,2791,TROLLZ (with Nicki Minaj),spotify:track:3dVvWnj4D8JGkKvo6Hucso,3dVvWnj4D8JGkKvo6Hucso,6ix9ine,277,0.744,0.422,1,1,0.0319,0.00011,180.006,0.493,0.294,-8.946,sex
1911,2393,Pool Cocktail Party,spotify:track:3TmzHyp1wz5FsmXa0bzVau,3TmzHyp1wz5FsmXa0bzVau,Ibiza Latin Sound Beach,970,0.528,0.0388,0,1,0.98,0.11,139.185,0.16699999999999998,0.0489,-15.11,sex
2159,2663,You've Lost That Lovin' Feelin' - Single Version,spotify:track:3no0tiiQldD3LnsxwVtnnk,3no0tiiQldD3LnsxwVtnnk,The Righteous Brothers,260,0.357,0.389,1,1,0.569,0,94.211,0.324,0.0269,-9.702,sex
