,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,ID
42261,http://www.billboard.com/charts/hot-100/1961-01-28,1/28/1961,86,Leave My Kitten Alone,Johnny Preston,Leave My Kitten AloneJohnny Preston,1,,86,1,spotify:track:6gTT1GwvDp9OMakvXFvaj3
42262,http://www.billboard.com/charts/hot-100/1961-02-04,2/4/1961,86,Havin' Fun,Dion,Havin' FunDion,1,,86,1,spotify:track:5MwAvp85J0t4PDqcQ0DLNQ
42263,http://www.billboard.com/charts/hot-100/1961-02-25,2/25/1961,86,Ja-Da,Johnny And The Hurricanes,Ja-DaJohnny And The Hurricanes,1,,86,1,spotify:track:7sJMF0hrpfIxH4wO5TShMo
42267,http://www.billboard.com/charts/hot-100/1961-07-01,7/1/1961,86,I Dreamed Of A Hill-Billy Heaven,Tex Ritter,I Dreamed Of A Hill-Billy HeavenTex Ritter,1,,86,1,spotify:track:5C285mitLVNBYDMjI50B89
42268,http://www.billboard.com/charts/hot-100/1961-10-21,10/21/1961,86,Everybody's Gotta Pay Some Dues,The Miracles,Everybody's Gotta Pay Some DuesThe Miracles,1,,86,1,spotify:track:2NKnwFa0x0JkW2pz4fN1vI
42269,http://www.billboard.com/charts/hot-100/1961-11-11,11/11/1961,86,It's All Because,Linda Scott,It's All BecauseLinda Scott,1,,86,1,spotify:track:5mj4f31SXtotwciKLcpUPd
42270,http://www.billboard.com/charts/hot-100/1961-12-09,12/9/1961,86,Maria,Roger Williams,MariaRoger Williams,1,,86,1,spotify:track:67Ysq6ID8LYJWSATep6DdT
42271,http://www.billboard.com/charts/hot-100/1961-12-16,12/16/1961,86,Multiplication,Bobby Darin,MultiplicationBobby Darin,1,,86,1,spotify:track:2Nff3m7wldOofrtSIu2n4e
42272,http://www.billboard.com/charts/hot-100/1962-04-21,4/21/1962,86,Lovers Who Wander,Dion,Lovers Who WanderDion,1,,86,1,spotify:track:3ApktgPHkNDBWaZCWvOKjK
42274,http://www.billboard.com/charts/hot-100/1962-05-05,5/5/1962,86,I Can't Stop Loving You,Ray Charles,I Can't Stop Loving YouRay Charles,1,,86,1,spotify:track:79nJj5dMyTsUzKvN5jUXsJ
42275,http://www.billboard.com/charts/hot-100/1962-05-12,5/12/1962,86,How Is Julie?,The Lettermen,How Is Julie?The Lettermen,1,,86,1,spotify:track:2gBzYga3okSUT0wW3Rdw2S
42276,http://www.billboard.com/charts/hot-100/1962-05-26,5/26/1962,86,Drum Stomp,Sandy Nelson,Drum StompSandy Nelson,1,,86,1,spotify:track:5s2KAVm8MuFolrs3vO59PA
42278,http://www.billboard.com/charts/hot-100/1962-06-16,6/16/1962,86,Marianna,Johnny Mathis,MariannaJohnny Mathis,1,,86,1,spotify:track:2xnZ93pkD3wc3XSwdHbT9K
42280,http://www.billboard.com/charts/hot-100/1962-12-29,12/29/1962,86,Java,Floyd Cramer,JavaFloyd Cramer,1,,86,1,spotify:track:0WzbqGdkyj7VGfQ8Nwl0ka
42281,http://www.billboard.com/charts/hot-100/1963-03-16,3/16/1963,86,I Got A Woman,Rick Nelson,I Got A WomanRick Nelson,1,,86,1,spotify:track:7rJFXtN7AMv9FmbKeKRAdE
42282,http://www.billboard.com/charts/hot-100/1963-03-23,3/23/1963,86,Foolish Little Girl,The Shirelles,Foolish Little GirlThe Shirelles,1,,86,1,spotify:track:093adSf9ll30BEpggrfask
42283,http://www.billboard.com/charts/hot-100/1963-06-15,6/15/1963,86,Not Me,The Orlons,Not MeThe Orlons,1,,86,1,spotify:track:6vIn75MvMef5rUQyJP8sCb
42284,http://www.billboard.com/charts/hot-100/1963-09-28,9/28/1963,86,It's All Right,The Impressions,It's All RightThe Impressions,1,,86,1,spotify:track:1PkoLMoX7j5ZVC0bnKhUY8
42285,http://www.billboard.com/charts/hot-100/1963-11-02,11/2/1963,86,In My Room,The Beach Boys,In My RoomThe Beach Boys,1,,86,1,spotify:track:62fX8EW16l8St2yL8rMer9
42286,http://www.billboard.com/charts/hot-100/1963-11-23,11/23/1963,86,For Your Precious Love,Garnet Mimms & The Enchanters,For Your Precious LoveGarnet Mimms & The Enchanters,1,,86,1,spotify:track:171cWdP8aG0KMv3OIuNZ49
42288,http://www.billboard.com/charts/hot-100/1964-03-07,3/7/1964,86,From Me To You,The Beatles,From Me To YouThe Beatles,1,,86,1,spotify:track:1euKWJfJSfPhgSendPrcXb
42291,http://www.billboard.com/charts/hot-100/1964-10-10,10/10/1964,86,Leader Of The Pack,The Shangri-Las,Leader Of The PackThe Shangri-Las,1,,86,1,spotify:track:6wzLLGFlWQ5jqTL13MU069
42293,http://www.billboard.com/charts/hot-100/1965-04-03,4/3/1965,86,Iko Iko,The Dixie Cups,Iko IkoThe Dixie Cups,1,,86,1,spotify:track:2xZPpUIcajScKX99PH0fD9
42294,http://www.billboard.com/charts/hot-100/1965-04-10,4/10/1965,86,Dream On Little Dreamer,Perry Como,Dream On Little DreamerPerry Como,1,,86,1,spotify:track:1VBUqDHceD4eGxgakLlGSr
42295,http://www.billboard.com/charts/hot-100/1965-07-17,7/17/1965,86,"It's Too Late, Baby Too Late",Arthur Prysock,"It's Too Late, Baby Too LateArthur Prysock",1,,86,1,spotify:track:2hOUhzloY09AsjJ61IyWbV
42296,http://www.billboard.com/charts/hot-100/1965-07-24,7/24/1965,86,Looking Through The Eyes Of Love,Gene Pitney,Looking Through The Eyes Of LoveGene Pitney,1,,86,1,spotify:track:66sX1HdE1EM1kBYgKU3kbD
42297,http://www.billboard.com/charts/hot-100/1965-07-31,7/31/1965,86,Heart Full Of Soul,The Yardbirds,Heart Full Of SoulThe Yardbirds,1,,86,1,spotify:track:0AiuEo7FCxP2y2WTOpLPe5
42298,http://www.billboard.com/charts/hot-100/1965-08-28,8/28/1965,86,Mohair Sam,Charlie Rich,Mohair SamCharlie Rich,1,,86,1,spotify:track:5xiWenMGQxYG9m8qHoVZ37
42299,http://www.billboard.com/charts/hot-100/1966-03-12,3/12/1966,86,Good Lovin',The Young Rascals,Good Lovin'The Young Rascals,1,,86,1,spotify:track:0XnhQGfqfi5CnZXcONJuI5
42300,http://www.billboard.com/charts/hot-100/1966-05-28,5/28/1966,86,Just A Little Misunderstanding,The Contours,Just A Little MisunderstandingThe Contours,1,,86,1,spotify:track:3OmHk1OUKWqtZbcRhupyis
42302,http://www.billboard.com/charts/hot-100/1966-08-13,8/13/1966,86,Mr. Dieingly Sad,The Critters,Mr. Dieingly SadThe Critters,1,,86,1,spotify:track:4lgkyAvwudA9fcjmOKM706
42303,http://www.billboard.com/charts/hot-100/1966-08-27,8/27/1966,86,In The Arms Of Love,Andy Williams,In The Arms Of LoveAndy Williams,1,,86,1,spotify:track:7mmxUXIEB5ARA5g4i4OChA
42304,http://www.billboard.com/charts/hot-100/1966-09-10,9/10/1966,86,I Can Make It With You,Jackie DeShannon,I Can Make It With YouJackie DeShannon,1,,86,1,spotify:track:0QWHVRBV4XYd8D2X1jxgDH
42305,http://www.billboard.com/charts/hot-100/1966-12-17,12/17/1966,86,Nashville Cats,The Lovin' Spoonful,Nashville CatsThe Lovin' Spoonful,1,,86,1,spotify:track:4WVDaesMXyHKO8jyr9w6tE
42306,http://www.billboard.com/charts/hot-100/1966-12-24,12/24/1966,86,Knight In Rusty Armour,Peter And Gordon,Knight In Rusty ArmourPeter And Gordon,1,,86,1,spotify:track:6pT33ADvrAnXzNUFvlrRdQ
42307,http://www.billboard.com/charts/hot-100/1966-12-31,12/31/1966,86,Music To Watch Girls By,Bob Crewe Generation,Music To Watch Girls ByBob Crewe Generation,1,,86,1,spotify:track:2QZ3TaDZsHEFPYBxBWel9X
42308,http://www.billboard.com/charts/hot-100/1967-01-14,1/14/1967,86,Lovin' You,Bobby Darin,Lovin' YouBobby Darin,1,,86,1,spotify:track:24wd3JuMe658XEGV2viGrc
42309,http://www.billboard.com/charts/hot-100/1967-03-04,3/4/1967,86,Kansas City,James Brown And The Famous Flames,Kansas CityJames Brown And The Famous Flames,1,,86,1,spotify:track:4UnF0EOHBJOFNtynLa26ba
42310,http://www.billboard.com/charts/hot-100/1967-04-01,4/1/1967,86,My Back Pages,The Byrds,My Back PagesThe Byrds,1,,86,1,spotify:track:1yexhSDARSLVvRCBU3wDAm
42312,http://www.billboard.com/charts/hot-100/1967-08-05,8/5/1967,86,Groovin',Booker T. & The MG's,Groovin'Booker T. & The MG's,1,,86,1,spotify:track:29bU062RLWPo6OR6rjonrN
42313,http://www.billboard.com/charts/hot-100/1967-09-23,9/23/1967,86,For What It's Worth,The Staple Singers,For What It's WorthThe Staple Singers,1,,86,1,spotify:track:4la9jiqXYHQlEwbRhqYsd7
42314,http://www.billboard.com/charts/hot-100/1967-11-18,11/18/1967,86,Georgia Pines,The Candymen,Georgia PinesThe Candymen,1,,86,1,spotify:track:69C6Doeyve2lM0afZ92n87
42315,http://www.billboard.com/charts/hot-100/1967-12-16,12/16/1967,86,Everybody Knows,The Dave Clark Five,Everybody KnowsThe Dave Clark Five,1,,86,1,spotify:track:5xH80PFXAGUdWcCWlWCbqp
42317,http://www.billboard.com/charts/hot-100/1968-03-02,3/2/1968,86,L. David Sloane,Michele Lee,L. David SloaneMichele Lee,1,,86,1,spotify:track:0WR2ShQK2lmbjiyXw7nanO
42318,http://www.billboard.com/charts/hot-100/1968-04-20,4/20/1968,86,May I Take A Giant Step (Into Your Heart),1910 Fruitgum Co.,May I Take A Giant Step (Into Your Heart)1910 Fruitgum Co.,1,,86,1,spotify:track:4JxRaogKerhxhYALqEb5Cx
42320,http://www.billboard.com/charts/hot-100/1968-10-05,10/5/1968,86,Magic Carpet Ride,Steppenwolf,Magic Carpet RideSteppenwolf,1,,86,1,spotify:track:4c4jJJoaiY21t2TyRZgdWS
42321,http://www.billboard.com/charts/hot-100/1969-02-08,2/8/1969,86,Honey (I Miss You),O.C. Smith,Honey (I Miss You)O.C. Smith,1,,86,1,spotify:track:7zVFxziD5veXw4KcGip6O3
42322,http://www.billboard.com/charts/hot-100/1969-02-15,2/15/1969,86,Maybe Tomorrow,The Iveys,Maybe TomorrowThe Iveys,1,,86,1,spotify:track:2z5tXhynZ7JULfGxcz1rry
42323,http://www.billboard.com/charts/hot-100/1969-03-08,3/8/1969,86,I Can Hear Music,The Beach Boys,I Can Hear MusicThe Beach Boys,1,,86,1,spotify:track:1hcMfYTsRTC4hIKbfosxjz
42324,http://www.billboard.com/charts/hot-100/1969-04-05,4/5/1969,86,Love Is All I Have To Give,"The Checkmates, Ltd.","Love Is All I Have To GiveThe Checkmates, Ltd.",1,,86,1,spotify:track:286qmvt9ztc3vTIFSoNxo3
42325,http://www.billboard.com/charts/hot-100/1969-04-19,4/19/1969,86,Goodbye,Mary Hopkin,GoodbyeMary Hopkin,1,,86,1,spotify:track:1Yxqqz6fjs0bXc9vvvhHsO
42326,http://www.billboard.com/charts/hot-100/1969-07-19,7/19/1969,86,Marrakesh Express,"Crosby, Stills & Nash","Marrakesh ExpressCrosby, Stills & Nash",1,,86,1,spotify:track:1X7omVgGOms8y3vpbhZzaN
42331,http://www.billboard.com/charts/hot-100/1970-02-07,2/7/1970,86,My Elusive Dreams,Bobby Vinton,My Elusive DreamsBobby Vinton,1,,86,1,spotify:track:0qxxN0dtn5GZ0wNEboFekI
42334,http://www.billboard.com/charts/hot-100/1970-05-09,5/9/1970,86,Go Back,Crabby Appleton,Go BackCrabby Appleton,1,,86,1,spotify:track:39vBxUcQ1tZqGJMBnV3Key
42335,http://www.billboard.com/charts/hot-100/1970-07-11,7/11/1970,86,Groovy Situation,Gene Chandler,Groovy SituationGene Chandler,1,,86,1,spotify:track:7In9orap3Hmuo2i5ttu2OW
42336,http://www.billboard.com/charts/hot-100/1970-08-08,8/8/1970,86,Joanne,Michael Nesmith & The First National Band,JoanneMichael Nesmith & The First National Band,1,,86,1,spotify:track:24mZHxxTvEpNUAmcY1o9vw
42338,http://www.billboard.com/charts/hot-100/1970-08-22,8/22/1970,86,If I Didn't Care,The Moments,If I Didn't CareThe Moments,1,,86,1,spotify:track:5EjkYefWJdsTMj8m19zdab
42339,http://www.billboard.com/charts/hot-100/1970-09-05,9/5/1970,86,Indiana Wants Me,R. Dean Taylor,Indiana Wants MeR. Dean Taylor,1,,86,1,spotify:track:1zgV5ZYh7uYJXbK7yjuyj8
42341,http://www.billboard.com/charts/hot-100/1970-09-26,9/26/1970,86,Lovin' You Baby,White Plains,Lovin' You BabyWhite Plains,1,,86,1,spotify:track:6NuCtsa6TSG1yDshvFGTeD
42342,http://www.billboard.com/charts/hot-100/1970-11-28,11/28/1970,86,If I Were Your Woman,Gladys Knight And The Pips,If I Were Your WomanGladys Knight And The Pips,1,,86,1,spotify:track:3FWqBK4ZKpAdffVPvPFJjB
42345,http://www.billboard.com/charts/hot-100/1971-03-20,3/20/1971,86,I Think Of You,Perry Como,I Think Of YouPerry Como,1,,86,1,spotify:track:6FrTgEIdsFY7arVjvIESQv
42346,http://www.billboard.com/charts/hot-100/1971-04-17,4/17/1971,86,Gotta See Jane,R. Dean Taylor,Gotta See JaneR. Dean Taylor,1,,86,1,spotify:track:4tWMKvFGcpPpQyjt2wId1q
42347,http://www.billboard.com/charts/hot-100/1971-06-12,6/12/1971,86,Draggin' The Line,Tommy James,Draggin' The LineTommy James,1,,86,1,spotify:track:4WYFQLVqla6tpYtKsSqcgu
42348,http://www.billboard.com/charts/hot-100/1971-06-19,6/19/1971,86,Never Dreamed You'd Leave In Summer,Stevie Wonder,Never Dreamed You'd Leave In SummerStevie Wonder,1,,86,1,spotify:track:3ELFMOauCVyfEQF6ec3fI3
42349,http://www.billboard.com/charts/hot-100/1971-08-14,8/14/1971,86,If You Really Love Me,Stevie Wonder,If You Really Love MeStevie Wonder,1,,86,1,spotify:track:6Axz5VSkc4Bs8eXWQxnynE
42350,http://www.billboard.com/charts/hot-100/1971-10-30,10/30/1971,86,Grandma's Hands,Bill Withers,Grandma's HandsBill Withers,1,,86,1,spotify:track:1qfDfZAvrkSAFrAR2FTQDv
42351,http://www.billboard.com/charts/hot-100/1971-11-06,11/6/1971,86,Long Ago Tomorrow,B.J. Thomas,Long Ago TomorrowB.J. Thomas,1,,86,1,spotify:track:4suP2mw4iUrtgjvrelSnQa
42352,http://www.billboard.com/charts/hot-100/1971-12-11,12/11/1971,86,Everybody Knows About My Good Thing Pt. 1,Little Johnny Taylor,Everybody Knows About My Good Thing Pt. 1Little Johnny Taylor,1,,86,1,spotify:track:43dS3xyAqjok1A2mfb2FJ3
42353,http://www.billboard.com/charts/hot-100/1972-01-22,1/22/1972,86,I Wrote A Simple Song,Billy Preston,I Wrote A Simple SongBilly Preston,1,,86,1,spotify:track:6YMZ5TzoHef74i0q2H3rFZ
42354,http://www.billboard.com/charts/hot-100/1972-03-25,3/25/1972,86,I Had It All The Time,Tyrone Davis,I Had It All The TimeTyrone Davis,1,,86,1,spotify:track:033Dkg4KNA6KmCLYqTqG4Q
42355,http://www.billboard.com/charts/hot-100/1972-04-15,4/15/1972,86,Iko Iko,Dr. John,Iko IkoDr. John,1,,86,1,spotify:track:1vhlVbHnbKJPD7pqCC0cE7
42356,http://www.billboard.com/charts/hot-100/1972-06-24,6/24/1972,86,In The Ghetto,Candi Staton,In The GhettoCandi Staton,1,,86,1,spotify:track:3tC0NI3tf3hStiYspdxfNn
42357,http://www.billboard.com/charts/hot-100/1972-08-05,8/5/1972,86,In Time,Engelbert Humperdinck,In TimeEngelbert Humperdinck,1,,86,1,spotify:track:3sWHFwTUKWTwETu4QmD8bb
42358,http://www.billboard.com/charts/hot-100/1972-09-30,9/30/1972,86,If You Don't Know Me By Now,Harold Melvin And The Blue Notes,If You Don't Know Me By NowHarold Melvin And The Blue Notes,1,,86,1,spotify:track:3oI95Uihdvu7uCiirC1DQA
42359,http://www.billboard.com/charts/hot-100/1973-01-27,1/27/1973,86,Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight And The Pips,Neither One Of Us (Wants To Be The First To Say Goodbye)Gladys Knight And The Pips,1,,86,1,spotify:track:3QgSJ9CqgLPk9B4xLdwLrS
42361,http://www.billboard.com/charts/hot-100/1973-03-24,3/24/1973,86,Let's Pretend,Raspberries,Let's PretendRaspberries,1,,86,1,spotify:track:3tF4TjrAO9dxg0AzBRmk5R
42362,http://www.billboard.com/charts/hot-100/1973-04-28,4/28/1973,86,I Like You,Donovan,I Like YouDonovan,1,,86,1,spotify:track:2uqX4ZnEGImStT0Ao6rh66
42363,http://www.billboard.com/charts/hot-100/1973-08-18,8/18/1973,86,Muskrat Love,America,Muskrat LoveAmerica,1,,86,1,spotify:track:7tKyXCUKLNmPCXQey1mElL
42364,http://www.billboard.com/charts/hot-100/1973-09-08,9/8/1973,86,Let Me In,The Osmonds,Let Me InThe Osmonds,1,,86,1,spotify:track:0cvsbBp7UHWRT1nPtwqrz2
42365,http://www.billboard.com/charts/hot-100/1973-11-10,11/10/1973,86,Me And Baby Brother,War,Me And Baby BrotherWar,1,,86,1,spotify:track:0Zqe77qWdraPStbSINMXBE
42367,http://www.billboard.com/charts/hot-100/1973-12-22,12/22/1973,86,Let Your Hair Down,The Temptations,Let Your Hair DownThe Temptations,1,,86,1,spotify:track:3MvJztukgQFkiHFluA39Zh
42368,http://www.billboard.com/charts/hot-100/1974-02-02,2/2/1974,86,Lookin' For A Love,Bobby Womack,Lookin' For A LoveBobby Womack,1,,86,1,spotify:track:2zZuxnCPpUCfJ5STnZC19l
42369,http://www.billboard.com/charts/hot-100/1974-03-09,3/9/1974,86,Keep On Singing,Helen Reddy,Keep On SingingHelen Reddy,1,,86,1,spotify:track:23nfHc5uqdmVpgH2KqUnaO
42370,http://www.billboard.com/charts/hot-100/1974-05-25,5/25/1974,86,King Of Nothing,Seals & Crofts,King Of NothingSeals & Crofts,1,,86,1,spotify:track:6Lr91Mf7cmpHQ34tKwyPsU
42372,http://www.billboard.com/charts/hot-100/1974-08-10,8/10/1974,86,My Love,Margie Joseph,My LoveMargie Joseph,1,,86,1,spotify:track:1KK77sfrRsmAXSlwT7OGIz
42373,http://www.billboard.com/charts/hot-100/1974-08-31,8/31/1974,86,Jazzman,Carole King,JazzmanCarole King,1,,86,1,spotify:track:2wHvE5GdYhuTOAqPg4r0w4
42374,http://www.billboard.com/charts/hot-100/1975-03-01,3/1/1975,86,Leona,Wet Willie,LeonaWet Willie,1,,86,1,spotify:track:0GFI2nBSM3q1U08LnG6GVV
42375,http://www.billboard.com/charts/hot-100/1975-04-05,4/5/1975,86,Growin',Loggins & Messina,Growin'Loggins & Messina,1,,86,1,spotify:track:5fuevBynKEN4dqY9wGIYkP
42378,http://www.billboard.com/charts/hot-100/1975-06-07,6/7/1975,86,Make The World Go Away,Donny & Marie Osmond,Make The World Go AwayDonny & Marie Osmond,1,,86,1,spotify:track:6y98RnhsdFmkxql0V7HV20
42379,http://www.billboard.com/charts/hot-100/1975-06-14,6/14/1975,86,Feelin' That Glow,Roberta Flack,Feelin' That GlowRoberta Flack,1,,86,1,spotify:track:7pxAXM0JdrkcOVfjicvUzU
42380,http://www.billboard.com/charts/hot-100/1975-06-21,6/21/1975,86,How Sweet It Is (To Be Loved By You),James Taylor,How Sweet It Is (To Be Loved By You)James Taylor,1,,86,1,spotify:track:75Nlnd9AJ4CYrLXgWGsuTF
42382,http://www.billboard.com/charts/hot-100/1975-07-12,7/12/1975,86,Help Me Rhonda,Johnny Rivers,Help Me RhondaJohnny Rivers,1,,86,1,spotify:track:4MIo5Zh9MkJbzC0aGygEGZ
42383,http://www.billboard.com/charts/hot-100/1975-08-02,8/2/1975,86,I Love Makin' Love To You,Evie Sands,I Love Makin' Love To YouEvie Sands,1,,86,1,spotify:track:4ZqzmbPVCzCL1mTBdY8cza
42385,http://www.billboard.com/charts/hot-100/1975-10-18,10/18/1975,86,I'm On Fire,5000 Volts,I'm On Fire5000 Volts,1,,86,1,spotify:track:7bjtTJ4M10kpl2pGJxsg1Q
42388,http://www.billboard.com/charts/hot-100/1975-12-13,12/13/1975,86,Inseparable,Natalie Cole,InseparableNatalie Cole,1,,86,1,spotify:track:0lN3CCQxTSg8hxFHKhuL0B
42389,http://www.billboard.com/charts/hot-100/1975-12-27,12/27/1975,86,I Cheat The Hangman,The Doobie Brothers,I Cheat The HangmanThe Doobie Brothers,1,,86,1,spotify:track:7llKPF9kvwmwiwyX6Vm0FX
42391,http://www.billboard.com/charts/hot-100/1976-02-07,2/7/1976,86,Love Me Tonight,Head East,Love Me TonightHead East,1,,86,1,spotify:track:4QTRA2WSXCahYOeRuOcY8J
42392,http://www.billboard.com/charts/hot-100/1976-02-14,2/14/1976,86,"I Do, I Do, I Do, I Do, I Do",ABBA,"I Do, I Do, I Do, I Do, I DoABBA",1,,86,1,spotify:track:57BDT1bvzeAzl3IXMQU4Ri
42393,http://www.billboard.com/charts/hot-100/1976-02-21,2/21/1976,86,Fopp,Ohio Players,FoppOhio Players,1,,86,1,spotify:track:1Isj0ik0ssSq8OUJc5AbDT
42394,http://www.billboard.com/charts/hot-100/1976-04-10,4/10/1976,86,It's Over,Boz Scaggs,It's OverBoz Scaggs,1,,86,1,spotify:track:290g7LaS5icnIywogzldul
42395,http://www.billboard.com/charts/hot-100/1976-05-08,5/8/1976,86,It's Cool,The Tymes,It's CoolThe Tymes,1,,86,1,spotify:track:5a57mdQCGjcjLsJIxyl61v
42396,http://www.billboard.com/charts/hot-100/1976-05-22,5/22/1976,86,High Out Of Time,Carole King,High Out Of TimeCarole King,1,,86,1,spotify:track:1OG2IBegrMugiKf0QVjwRb
42397,http://www.billboard.com/charts/hot-100/1976-06-05,6/5/1976,86,Heaven Must Be Missing An Angel (part 1),Tavares,Heaven Must Be Missing An Angel (part 1)Tavares,1,,86,1,spotify:track:7nBsjK5jf1otDFqMk308k7
42398,http://www.billboard.com/charts/hot-100/1976-07-03,7/3/1976,86,I Never Cry,Alice Cooper,I Never CryAlice Cooper,1,,86,1,spotify:track:7y5mfSJLUmPYmrI5hcCWnT
42399,http://www.billboard.com/charts/hot-100/1976-08-28,8/28/1976,86,Let Me In,Derringer,Let Me InDerringer,1,,86,1,spotify:track:4YPlR0R5VmhZ0Dtnf6Yh6m
42400,http://www.billboard.com/charts/hot-100/1976-09-11,9/11/1976,86,Mr. Melody,Natalie Cole,Mr. MelodyNatalie Cole,1,,86,1,spotify:track:4TktoJxCnwbRfk90qOJzXq
42401,http://www.billboard.com/charts/hot-100/1976-09-18,9/18/1976,86,More Than A Feeling,Boston,More Than A FeelingBoston,1,,86,1,spotify:track:1QEEqeFIZktqIpPI4jSVSF
42402,http://www.billboard.com/charts/hot-100/1976-09-25,9/25/1976,86,Home Tonight,Aerosmith,Home TonightAerosmith,1,,86,1,spotify:track:5btAcDEgNCJDrfmINA4Qrn
42403,http://www.billboard.com/charts/hot-100/1976-10-09,10/9/1976,86,Hot Line,The Sylvers,Hot LineThe Sylvers,1,,86,1,spotify:track:7ruBvHnx8VbQef58xC4FfG
42404,http://www.billboard.com/charts/hot-100/1976-10-30,10/30/1976,86,Living It Down,Freddy Fender,Living It DownFreddy Fender,1,,86,1,spotify:track:5SuJykp1o3xGOzjDVzex1I
42406,http://www.billboard.com/charts/hot-100/1976-12-18,12/18/1976,86,Happier,Paul Anka,HappierPaul Anka,1,,86,1,spotify:track:7szHm9RrVvzZeJ5Tc4iHQ2
42407,http://www.billboard.com/charts/hot-100/1977-02-05,2/5/1977,86,Here Is Where Your Love Belongs,The Sons Of Champlin,Here Is Where Your Love BelongsThe Sons Of Champlin,1,,86,1,spotify:track:49eyTpRAFSKUSMQa4ymL6Y
42408,http://www.billboard.com/charts/hot-100/1977-05-28,5/28/1977,86,Just A Song Before I Go,"Crosby, Stills & Nash","Just A Song Before I GoCrosby, Stills & Nash",1,,86,1,spotify:track:4dAN7KcWCWx5jV6dpwtfvN
42411,http://www.billboard.com/charts/hot-100/1977-07-30,7/30/1977,86,Hurry Sundown,Outlaws,Hurry SundownOutlaws,1,,86,1,spotify:track:5iAngQMc9tl0iYqruDVEGC
42412,http://www.billboard.com/charts/hot-100/1977-08-06,8/6/1977,86,I Feel Love,Donna Summer,I Feel LoveDonna Summer,1,,86,1,spotify:track:7B7lf3sIze5VR2WuYttn18
42413,http://www.billboard.com/charts/hot-100/1977-08-20,8/20/1977,86,It's Ecstasy When You Lay Down Next To Me,Barry White,It's Ecstasy When You Lay Down Next To MeBarry White,1,,86,1,spotify:track:3QXNBUYJX2aekx6mHQ14GZ
42414,http://www.billboard.com/charts/hot-100/1977-10-01,10/1/1977,86,Gone Too Far,England Dan & John Ford Coley,Gone Too FarEngland Dan & John Ford Coley,1,,86,1,spotify:track:3HAShVDebh4NPxU0fDhk8z
42415,http://www.billboard.com/charts/hot-100/1977-11-19,11/19/1977,86,Emotion,Samantha Sang,EmotionSamantha Sang,1,,86,1,spotify:track:1TSehAcbBAcmZlSNMjmf6U
42418,http://www.billboard.com/charts/hot-100/1978-06-17,6/17/1978,86,Never Let Her Slip Away,Andrew Gold,Never Let Her Slip AwayAndrew Gold,1,,86,1,spotify:track:4jV4ld7z4BrswF3uKqz8Ny
42419,http://www.billboard.com/charts/hot-100/1978-06-24,6/24/1978,86,Macho Man,Village People,Macho ManVillage People,1,,86,1,spotify:track:22kv2NoeaD7qhTgShfZjIv
42420,http://www.billboard.com/charts/hot-100/1978-07-08,7/8/1978,86,I Love The Nightlife (Disco 'round),Alicia Bridges,I Love The Nightlife (Disco 'round)Alicia Bridges,1,,86,1,spotify:track:6c0G8K6G2LlIfJTsRLJjfs
42421,http://www.billboard.com/charts/hot-100/1978-07-22,7/22/1978,86,Get Off,Foxy,Get OffFoxy,1,,86,1,spotify:track:21IypW8aMJ2iUhzrXe3hKO
42424,http://www.billboard.com/charts/hot-100/1978-10-07,10/7/1978,86,I'm Every Woman,Chaka Khan,I'm Every WomanChaka Khan,1,,86,1,spotify:track:37R1Q9uN8bWsPFT0zRArTz
