,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
3087,Miasto Słońca - Lech Music 2020,spotify:track:7qxAnfrDTcrt1bRnl4Gwwf,7qxAnfrDTcrt1bRnl4Gwwf,Albo Inaczej,1839,0.623,0.527,9,1,0.0323,8.44e-06,119.961,0.0677,0.0307,-8.131,chill
3088,Wakacje W Warszawie,spotify:track:00ewc3Hj4TvIcSLh1jc46L,00ewc3Hj4TvIcSLh1jc46L,Julia Pośnik,1840,0.847,0.608,7,1,0.136,0,112.967,0.837,0.0364,-5.478,chill
3089,Wracaj,spotify:track:60p2WVcJbNMSdhOZbJMCYA,60p2WVcJbNMSdhOZbJMCYA,Paweł Domagała,1841,0.715,0.692,7,1,0.133,0,117.934,0.686,0.0491,-6.78,chill
3090,Momenty,spotify:track:1SjGIZO1bkA6KuCAqBXuvV,1SjGIZO1bkA6KuCAqBXuvV,Kamil Bednarek,1842,0.698,0.819,8,1,0.302,0,100.093,0.646,0.0768,-5.719,chill
3093,The One That You Love,spotify:track:5NnWdv3GTcCNG5lVeB7H57,5NnWdv3GTcCNG5lVeB7H57,LP,1671,0.354,0.627,5,0,0.0103,0.00577,183.886,0.541,0.0424,-7.166,chill
3094,queen of broken hearts,spotify:track:1YaLBadQjS701ZLZRGjPMX,1YaLBadQjS701ZLZRGjPMX,blackbear,7,0.716,0.711,0,1,0.00644,0,97.016,0.827,0.0769,-6.098,chill
3098,Chew On My Heart,spotify:track:6t7089pe4VklogK683LdPM,6t7089pe4VklogK683LdPM,James Bay,1049,0.545,0.719,11,0,0.0696,0,123.075,0.196,0.039,-5.424,chill
3104,Funny,spotify:track:4FYbo4yQzu3hGkj2Ix4ucW,4FYbo4yQzu3hGkj2Ix4ucW,Zedd,1843,0.664,0.66,5,1,0.512,0,99.946,0.355,0.0243,-4.646,chill
3106,Power,spotify:track:6smYfKpqsvpmqBXkLjYGJo,6smYfKpqsvpmqBXkLjYGJo,Ellie Goulding,51,0.535,0.648,10,1,0.0962,0,162.084,0.511,0.159,-4.479,chill
3107,L.O.V.(e).,spotify:track:5MyIR4vCwqxnB0biyFqcdw,5MyIR4vCwqxnB0biyFqcdw,Ella Eyre,1844,0.654,0.698,1,0,0.254,0,96.017,0.602,0.185,-4.693,chill
3108,Heading Home,spotify:track:22O2Zdfj3jnJZDSzlDMAJp,22O2Zdfj3jnJZDSzlDMAJp,Alan Walker,1845,0.73,0.789,10,1,0.0269,0,107.981,0.106,0.034,-3.982,chill
3109,Sweeter (feat. Terrace Martin),spotify:track:1ehhGlTvjtHo2e4xJFB0SZ,1ehhGlTvjtHo2e4xJFB0SZ,Leon Bridges,1117,0.719,0.385,8,1,0.0167,0.0313,128.0,0.27,0.0403,-10.907,chill
3110,Helsinki,spotify:track:12Uxno5gg8fUIggrCnXueg,12Uxno5gg8fUIggrCnXueg,Daria Zawiałow,1846,0.683,0.786,9,0,0.0164,0.00012,140.09,0.777,0.0364,-5.92,chill
3112,Garden Song,spotify:track:1LTWcRVy9o96Zzn29wXLsa,1LTWcRVy9o96Zzn29wXLsa,Phoebe Bridgers,1024,0.371,0.256,0,1,0.868,0.00507,195.674,0.171,0.227,-16.7,chill
3113,lose touch,spotify:track:6XhyqmBQDLFPaqF4fnVPun,6XhyqmBQDLFPaqF4fnVPun,remme,1847,0.601,0.488,2,1,0.364,0,126.938,0.177,0.0281,-6.791,chill
3114,Black Dog,spotify:track:1NGPZKzplieiPc5g6lAJ49,1NGPZKzplieiPc5g6lAJ49,Arlo Parks,1848,0.673,0.555,1,0,0.688,0.00739,86.376,0.398,0.035,-8.025,chill
3118,Don't Wanna,spotify:track:68AkRyS65QIHiYwDZoVn5p,68AkRyS65QIHiYwDZoVn5p,HAIM,1849,0.762,0.498,8,1,0.161,9.55e-06,107.049,0.871,0.0481,-5.294,chill
3119,Dreams,spotify:track:1fIPygKXkjzBpjRskS0Pmc,1fIPygKXkjzBpjRskS0Pmc,Ella Eyre,1844,0.574,0.67,6,1,0.227,0,98.728,0.484,0.188,-4.998,chill
3120,Savage Love (Laxed - Siren Beat),spotify:track:1xQ6trAsedVPCdbtDAmk0c,1xQ6trAsedVPCdbtDAmk0c,Jawsh 685,1850,0.767,0.481,0,0,0.234,0,150.076,0.761,0.0803,-8.52,chill
3125,Tonight (I Wish I Was Your Boy),spotify:track:7DmTaJoM7L020qm3egqNsM,7DmTaJoM7L020qm3egqNsM,The 1975,1653,0.478,0.456,7,1,0.122,1.98e-05,171.9,0.268,0.0529,-6.844,chill
3126,Nie chcę zmieniać nic,spotify:track:1E1vEU7sAIcw2ezjWCgs31,1E1vEU7sAIcw2ezjWCgs31,Leski,1851,0.671,0.102,10,1,0.89,0.00168,110.016,0.266,0.049,-20.86,chill
3127,Rzeka,spotify:track:0S7DNmig1bN01r6gD1nCp2,0S7DNmig1bN01r6gD1nCp2,Magda Kluz,1852,0.537,0.444,11,0,0.524,0.000274,96.033,0.308,0.0289,-10.622,chill
3128,Dreadlock Holiday,spotify:track:1LOZMYF5s8qhW7Rv4w2gun,1LOZMYF5s8qhW7Rv4w2gun,10cc,1853,0.837,0.38,7,0,0.541,0.00789,104.995,0.892,0.064,-13.341,chill
3129,A Horse with No Name,spotify:track:54eZmuggBFJbV7k248bTTt,54eZmuggBFJbV7k248bTTt,America,1854,0.654,0.506,11,0,0.686,0.0155,123.179,0.831,0.0535,-17.18,chill
3130,Summer Breeze,spotify:track:01UYpHuzHi4eB9PAbDoPY2,01UYpHuzHi4eB9PAbDoPY2,Seals and Crofts,1855,0.49,0.581,5,1,0.553,0.0177,88.718,0.318,0.0388,-6.566,chill
3131,(You Make Me Feel Like) A Natural Woman,spotify:track:5K09WxKdlkroDyEVyOSySy,5K09WxKdlkroDyEVyOSySy,Aretha Franklin,1856,0.65,0.323,0,1,0.213,0,110.962,0.276,0.0283,-8.698,chill
3132,Downhearted - Remastered,spotify:track:4GMJtV7vvTjRSmCj7TpJsx,4GMJtV7vvTjRSmCj7TpJsx,Australian Crawl,1857,0.643,0.711,2,0,0.414,0,122.737,0.411,0.0277,-6.77,chill
3133,The Things We Do For Love,spotify:track:6KEWtSOGKpIXGw6l1uJgsR,6KEWtSOGKpIXGw6l1uJgsR,10cc,1853,0.637,0.528,1,1,0.163,0,106.949,0.781,0.0394,-9.837,chill
3134,Sister Golden Hair,spotify:track:5VSAonaAPhhGn0G7hMYwWK,5VSAonaAPhhGn0G7hMYwWK,America,1854,0.441,0.547,4,1,0.13,0.000143,134.753,0.716,0.0337,-12.222,chill
3135,Ain't No Sunshine,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,1k1Bqnv2R0uJXQN4u6LKYt,Bill Withers,1858,0.479,0.416,4,0,0.457,1.72e-05,79.593,0.514,0.124,-11.451,chill
3136,Everyday People,spotify:track:4ZVZBc5xvMyV3WzWktn8i7,4ZVZBc5xvMyV3WzWktn8i7,Sly & The Family Stone,1859,0.807,0.497,7,1,0.306,0.0323,114.523,0.765,0.0297,-10.656,chill
3137,Unpublished Critics - Remastered,spotify:track:19Je95mLpH78y5n5gf5vQf,19Je95mLpH78y5n5gf5vQf,Australian Crawl,1857,0.702,0.598,5,1,0.00324,0.022,123.355,0.846,0.0291,-7.848,chill
3138,Sweet Sixteen,spotify:track:4XxMVIDKRAYKlZ6pLt9zJ2,4XxMVIDKRAYKlZ6pLt9zJ2,Billy Idol,1860,0.595,0.594,9,0,0.563,0.0339,156.342,0.703,0.0326,-12.682,chill
3139,Just the Way You Are,spotify:track:06RdYCp0UxsBtWsonHfSZz,06RdYCp0UxsBtWsonHfSZz,Billy Joel,1861,0.589,0.453,7,1,0.703,2.54e-05,139.148,0.513,0.0397,-8.912,chill
3140,Lean on Me,spotify:track:3M8FzayQWtkvOhqMn2V4T2,3M8FzayQWtkvOhqMn2V4T2,Bill Withers,1858,0.619,0.22,0,1,0.782,1.19e-05,75.16,0.423,0.0667,-13.843,chill
3141,Family Affair - Single Version,spotify:track:2GVEs1sn5Q1jB1976vQoAX,2GVEs1sn5Q1jB1976vQoAX,Sly & The Family Stone,1859,0.819,0.605,2,0,0.669,0.0163,108.892,0.797,0.132,-13.83,chill
3142,Knockin' On Heaven's Door,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,6HSXNV0b4M4cLJ7ljgVVeh,Bob Dylan,1862,0.513,0.396,7,1,0.251,0.177,140.208,0.229,0.0299,-13.061,chill
3143,Is This Love,spotify:track:3y540Z9QFePg2CyZYWZMyI,3y540Z9QFePg2CyZYWZMyI,Bob Marley & The Wailers,1466,0.775,0.563,6,0,0.119,0,122.269,0.786,0.0815,-8.225,chill
3144,The River of Dreams,spotify:track:30qVCFYKBtAENjTIBA8FPZ,30qVCFYKBtAENjTIBA8FPZ,Billy Joel,1861,0.631,0.749,7,1,0.205,5.21e-06,89.646,0.437,0.0576,-8.15,chill
3145,The River,spotify:track:7HrzErXq3TsKOY1gmdIShB,7HrzErXq3TsKOY1gmdIShB,Bruce Springsteen,1863,0.587,0.536,7,1,0.179,2.75e-05,117.498,0.59,0.0304,-11.248,chill
3146,Oh Yeah!,spotify:track:1ApsBaz9fpPptVZxgqtOy3,1ApsBaz9fpPptVZxgqtOy3,Roxy Music,1864,0.608,0.548,0,1,0.195,0.0184,140.03,0.542,0.0276,-8.415,chill
3147,"Lay, Lady, Lay",spotify:track:4uYwlMp841PLJmj1gJJwIq,4uYwlMp841PLJmj1gJJwIq,Bob Dylan,1862,0.52,0.179,11,0,0.356,0.00344,155.746,0.407,0.0454,-21.976,chill
3148,Could You Be Loved,spotify:track:5O4erNlJ74PIF6kGol1ZrC,5O4erNlJ74PIF6kGol1ZrC,Bob Marley & The Wailers,1466,0.916,0.72,0,1,0.36,0.00016,103.312,0.76,0.1,-8.548,chill
3149,It's Too Late,spotify:track:12q3V8ShACq2PSWINMc2rC,12q3V8ShACq2PSWINMc2rC,Carole King,1865,0.45,0.441,9,0,0.498,0.00562,208.282,0.811,0.0352,-12.718,chill
3150,Human Touch - Single Edit,spotify:track:4qSsmSQcuxjkDkbOu4G9tj,4qSsmSQcuxjkDkbOu4G9tj,Bruce Springsteen,1863,0.676,0.617,0,1,0.00383,0,115.174,0.538,0.0275,-10.355,chill
3151,Dance Away,spotify:track:6BKVev5kACyEaolcJkaUbz,6BKVev5kACyEaolcJkaUbz,Roxy Music,1864,0.804,0.688,0,0,0.0662,0.000112,123.002,0.942,0.0632,-5.893,chill
3152,I Want You,spotify:track:7tJQ4Ekp2vN3NlI3vJJW3v,7tJQ4Ekp2vN3NlI3vJJW3v,Bob Dylan,1862,0.508,0.68,5,1,0.36,0,99.905,0.792,0.0373,-8.354,chill
3153,One Love / People Get Ready,spotify:track:2iSXgduBpKrwJuQcuybkxP,2iSXgduBpKrwJuQcuybkxP,Bob Marley & The Wailers,1466,0.719,0.515,10,1,0.0912,0,76.518,0.927,0.348,-9.72,chill
3154,You've Got a Friend,spotify:track:1qhp5owrFGeZ5Jgin28nwR,1qhp5owrFGeZ5Jgin28nwR,Carole King,1865,0.474,0.263,8,1,0.88,4.45e-05,168.683,0.458,0.0336,-10.684,chill
3155,April Sun in Cuba,spotify:track:0NKv1n25UpKKhZbp5UVV6P,0NKv1n25UpKKhZbp5UVV6P,Dragon,1866,0.786,0.552,2,1,0.0642,3.08e-05,121.422,0.905,0.0658,-13.885,chill
3156,No Promises,spotify:track:4AX3HUxF377bqmKfqC0s2N,4AX3HUxF377bqmKfqC0s2N,Icehouse,1867,0.66,0.738,5,0,0.0651,0.0144,115.813,0.704,0.0287,-11.294,chill
3157,Slave,spotify:track:0IloFL8WR5fHmZYyWiTLBd,0IloFL8WR5fHmZYyWiTLBd,James Reyne,1868,0.673,0.489,5,1,0.00163,0.000657,108.981,0.851,0.0263,-11.68,chill
3158,Redemption Song,spotify:track:26PwuMotZqcczKLHi4Htz3,26PwuMotZqcczKLHi4Htz3,Bob Marley & The Wailers,1466,0.671,0.256,7,1,0.608,0,115.871,0.694,0.0387,-10.743,chill
3159,The Horses,spotify:track:5z6a02FGoVsXTrJ4GiVNxE,5z6a02FGoVsXTrJ4GiVNxE,Daryl Braithwaite,1869,0.707,0.275,4,1,0.13,0,93.99,0.195,0.0328,-14.816,chill
3160,Reminiscing - Remastered,spotify:track:34D6mvDTAPypm92EPs8Rxa,34D6mvDTAPypm92EPs8Rxa,Little River Band,1870,0.54,0.465,7,1,0.652,0.00544,94.731,0.341,0.0302,-11.259,chill
3161,Barbados,spotify:track:5uCnDZKS1u9Vu7Ry8ukzAo,5uCnDZKS1u9Vu7Ry8ukzAo,Models,1871,0.689,0.634,0,1,0.04,2.06e-05,112.943,0.941,0.0327,-12.602,chill
3162,Motor's Too Fast,spotify:track:0KzP3zQYcBmX4pVPVx0fyr,0KzP3zQYcBmX4pVPVx0fyr,James Reyne,1868,0.643,0.503,9,0,0.0119,0.00663,117.88,0.816,0.0296,-11.481,chill
3163,Buffalo Soldier,spotify:track:7BfW1eoDh27W69nxsmRicb,7BfW1eoDh27W69nxsmRicb,Bob Marley & The Wailers,1466,0.929,0.463,9,1,0.142,5.26e-06,124.084,0.757,0.308,-8.651,chill
3164,One Summer,spotify:track:3cU8I44fRvC1b2MD8pClL9,3cU8I44fRvC1b2MD8pClL9,Daryl Braithwaite,1869,0.665,0.587,1,1,0.0655,4.87e-05,83.399,0.932,0.0503,-10.149,chill
3165,Who'll Stop The Rain,spotify:track:1iWiNEgMtfMBpjxqngvQQ6,1iWiNEgMtfMBpjxqngvQQ6,Creedence Clearwater Revival,1872,0.598,0.797,7,1,0.0424,0.000407,123.566,0.622,0.0332,-6.793,chill
3166,Rocket Man (I Think It's Going To Be A Long Long Time),spotify:track:2zvot9pY2FNl1E94kc4K8M,2zvot9pY2FNl1E94kc4K8M,Elton John,1873,0.601,0.532,10,1,0.432,6.25e-06,136.571,0.341,0.0286,-9.119,chill
3167,Hammerhead,spotify:track:4RhKJtUfmeONyohbtIDrSA,4RhKJtUfmeONyohbtIDrSA,James Reyne,1868,0.67,0.476,5,0,0.0775,0,120.33,0.548,0.0301,-11.551,chill
3168,Stay - 2018 Remaster,spotify:track:5eMjcHVRRh1tbimTgJPoGn,5eMjcHVRRh1tbimTgJPoGn,Jackson Browne,1874,0.603,0.765,7,1,0.0974,0.296,107.068,0.72,0.0275,-8.265,chill
3169,Let It Be - Remastered,spotify:track:5V1AHQugSTASVez5ffJtFo,5V1AHQugSTASVez5ffJtFo,The Beatles,1875,0.443,0.403,0,1,0.631,0,143.462,0.41,0.0322,-8.339,chill
3170,Long As I Can See The Light,spotify:track:3vMT0vgfMCysGw38B2nkOD,3vMT0vgfMCysGw38B2nkOD,Creedence Clearwater Revival,1872,0.707,0.407,11,1,0.35,0.000253,127.252,0.532,0.0373,-7.045,chill
3171,Candle In The Wind - Remastered 2014,spotify:track:1j0Nyzf2MFBcZcC8GPmynK,1j0Nyzf2MFBcZcC8GPmynK,Elton John,1873,0.601,0.532,4,1,0.191,2.65e-05,124.53,0.529,0.0283,-9.718,chill
3172,(Just Like) Starting Over - Remastered 2010,spotify:track:3zx23Q4bcTPOHzrQLMKjsj,3zx23Q4bcTPOHzrQLMKjsj,John Lennon,1876,0.681,0.709,9,1,0.313,5.45e-05,99.14,0.412,0.0878,-8.542,chill
3173,Somebody's Baby,spotify:track:4SlCb8n5Jw52astU7GWPyV,4SlCb8n5Jw52astU7GWPyV,Jackson Browne,1874,0.741,0.742,2,1,0.146,1.64e-05,116.951,0.889,0.0269,-7.822,chill
3174,Yesterday - Remastered,spotify:track:1e0hllQ23AG0QGFgezgLOq,1e0hllQ23AG0QGFgezgLOq,The Beatles,1875,0.332,0.179,5,1,0.879,0,96.529,0.315,0.0326,-11.83,chill
3175,Maybe I’m Amazed - Remastered 2011,spotify:track:42dQmgOPH74StNUDD1hgYf,42dQmgOPH74StNUDD1hgYf,Paul McCartney,1877,0.471,0.494,7,1,0.387,0.0944,79.255,0.373,0.0312,-10.407,chill
3176,Don't Let The Sun Go Down On Me - Live At Wembley Arena / 1991,spotify:track:5X5jeTWAS0zzm4VN3lvqGH,5X5jeTWAS0zzm4VN3lvqGH,Elton John,1873,0.441,0.57,0,1,0.392,1.99e-05,138.67,0.31,0.0321,-8.984,chill
3177,Watching The Wheels - Remastered 2010,spotify:track:4fKhRRYn7F5shZItjJkPJU,4fKhRRYn7F5shZItjJkPJU,John Lennon,1876,0.607,0.612,0,1,0.408,5.2e-06,82.933,0.272,0.0523,-8.666,chill
3178,Chandelier,spotify:track:7w7X5rwDFXwHSqlxtsljP7,7w7X5rwDFXwHSqlxtsljP7,Damien Rice,1676,0.308,0.0564,9,0,0.97,0.00889,93.076,0.106,0.0424,-19.039,chill
3179,Atlantis - Demo,spotify:track:1HHFwFLJkGLe0tYS2i17gV,1HHFwFLJkGLe0tYS2i17gV,Henry Jamison,902,0.558,0.232,0,1,0.869,7.11e-06,129.505,0.187,0.0292,-11.92,chill
3180,Bull Frogs Croon: i. Night Fishing,spotify:track:3XLWO3f18mpSJqAGMCyJnp,3XLWO3f18mpSJqAGMCyJnp,Aoife O'Donovan,981,0.324,0.293,7,1,0.838,0.04,118.222,0.269,0.0383,-11.969,chill
3181,Almost Home,spotify:track:3V78OHkbhsmOv13MbBRnxt,3V78OHkbhsmOv13MbBRnxt,Luke Sital-Singh,1878,0.323,0.443,7,1,0.792,0,81.313,0.641,0.0406,-9.004,chill
3182,All Or Nothing,spotify:track:1Y6srimBdzdadympHDaZdo,1Y6srimBdzdadympHDaZdo,Nathaniel Rateliff,1879,0.45,0.441,9,1,0.242,0.011,140.093,0.53,0.0368,-9.436,chill
3183,Birds,spotify:track:3DekCgOkhOg1afxMyx1ixA,3DekCgOkhOg1afxMyx1ixA,Chloe Foy,1880,0.196,0.166,10,1,0.891,8.23e-06,78.472,0.158,0.0331,-13.664,chill
3184,Resolution,spotify:track:6ro2Oa7i6jfMMTETNla1Ha,6ro2Oa7i6jfMMTETNla1Ha,Dermot Kennedy,1139,0.553,0.146,0,1,0.713,0,120.961,0.241,0.043,-13.42,chill
3185,White Walls/Can't Hold Us/Same Love/Thrift Shop (Acoustic Mashup) Feat. Jaclyn Davies,spotify:track:005ojEjmGPAfBptQDTYi5T,005ojEjmGPAfBptQDTYi5T,Megan Davies,1881,0.713,0.459,9,0,0.775,0,116.035,0.528,0.0369,-4.683,chill
3186,Love Yourself,spotify:track:5VOaUVg8ODMalj9OpGHiah,5VOaUVg8ODMalj9OpGHiah,Khamari,1882,0.634,0.139,4,1,0.753,0,97.969,0.757,0.374,-14.994,chill
3187,Lost In The Dream,spotify:track:3DugxTcndDHQ8dQAienHha,3DugxTcndDHQ8dQAienHha,The War On Drugs,1883,0.607,0.381,7,1,0.421,0.0139,112.527,0.416,0.0362,-11.114,chill
3188,Blank Space,spotify:track:1JhAt4FmhLKj0Z5QpsadNa,1JhAt4FmhLKj0Z5QpsadNa,Ryan Adams,1884,0.445,0.219,10,1,0.877,0.34,92.966,0.376,0.0406,-17.12,chill
3189,Stay Tonight - Demo,spotify:track:2b1Z9JnDExxvsGEce2q6nV,2b1Z9JnDExxvsGEce2q6nV,Tom Odell,1885,0.431,0.261,5,1,0.779,0.000207,147.927,0.075,0.0327,-14.31,chill
3190,The A Team,spotify:track:6wJhz2jABaX2oMChhGy39Y,6wJhz2jABaX2oMChhGy39Y,Ed Sheeran,1067,0.642,0.289,9,1,0.669,0,84.996,0.407,0.0367,-9.918,chill
3191,Fancy,spotify:track:5Kn5jBrNiTF1V5woyKOfkt,5Kn5jBrNiTF1V5woyKOfkt,Xavier Dunn,1886,0.36,0.3,11,0,0.408,0,145.935,0.361,0.0381,-11.515,chill
3192,Stop This Train - Live at the Nokia Theatre,spotify:track:4ecgYtrMa9mSi2wus0z7iQ,4ecgYtrMa9mSi2wus0z7iQ,John Mayer,1043,0.434,0.438,2,1,0.598,0.000181,92.001,0.367,0.0326,-14.67,chill
3193,Leave Your Lover,spotify:track:0fySyVgczjbjbxMwNrdwkp,0fySyVgczjbjbxMwNrdwkp,Sam Smith,28,0.443,0.255,4,1,0.945,3.4e-06,142.436,0.402,0.0388,-8.742,chill
3194,Only the Wine,spotify:track:3q7vmOvgX1DZIILnGRmAHM,3q7vmOvgX1DZIILnGRmAHM,David Gray,1887,0.523,0.501,2,1,0.703,0.000203,138.394,0.732,0.0261,-10.356,chill
3195,America,spotify:track:228IDYsx1EAHiuh9xLktmj,228IDYsx1EAHiuh9xLktmj,First Aid Kit,1015,0.27,0.329,9,1,0.871,8.91e-06,163.236,0.169,0.032,-7.318,chill
3196,To Be Alone With You,spotify:track:3K9PY33TKt25UXX6YymFQq,3K9PY33TKt25UXX6YymFQq,Sufjan Stevens,978,0.516,0.185,0,0,0.933,0.848,141.995,0.342,0.0495,-17.061,chill
3197,Dark Bird Is Home,spotify:track:62n56yoOvMDZkwROxiGXhP,62n56yoOvMDZkwROxiGXhP,The Tallest Man On Earth,1888,0.679,0.226,8,1,0.721,1.44e-05,79.998,0.571,0.0472,-10.371,chill
3198,Latch - Acoustic,spotify:track:44jGrgXzD1p1jCLTHrveg8,44jGrgXzD1p1jCLTHrveg8,Sam Smith,28,0.389,0.294,8,1,0.977,0.00393,88.636,0.243,0.0277,-5.429,chill
3199,Fever to the Form,spotify:track:6OTthGcvrclj6XUs1JRN2J,6OTthGcvrclj6XUs1JRN2J,Nick Mulvey,960,0.338,0.527,0,0,0.786,0.156,142.13,0.23,0.0299,-9.695,chill
3200,First Day Of My Life,spotify:track:00o6POeoYnf971C6EZ8Fil,00o6POeoYnf971C6EZ8Fil,Bright Eyes,1889,0.567,0.203,1,0,0.904,4.68e-05,93.8,0.4,0.0365,-16.735,chill
3201,Black Flies,spotify:track:52Gv5Qe3WyuNWLTduCZUKc,52Gv5Qe3WyuNWLTduCZUKc,Ben Howard,929,0.577,0.358,8,1,0.429,0.00398,132.424,0.124,0.0302,-13.015,chill
3202,Johnson Blvd,spotify:track:2M5s8OZRxk9qRiIunRCiKR,2M5s8OZRxk9qRiIunRCiKR,Amos Lee,1890,0.473,0.449,11,1,0.643,0.00277,145.89,0.238,0.0323,-10.236,chill
3203,Sun Song,spotify:track:3SJx3cetPC5xyt4Y8u99Sy,3SJx3cetPC5xyt4Y8u99Sy,Laura Veirs,1891,0.371,0.484,10,0,0.481,0.229,76.724,0.394,0.0374,-9.709,chill
3204,Out of the Woods (Acoustic) [feat. Jake Coco],spotify:track:2CD3cq9dPUIk38b79Hd0o3,2CD3cq9dPUIk38b79Hd0o3,Savannah Outen,1892,0.42,0.477,0,1,0.324,0,181.176,0.412,0.0821,-11.12,chill
3205,"This Woman's Work - Live from MTV Unplugged, Brooklyn, NY - May 1997",spotify:track:5aZsRVl7V7Wn8GKYCtqtkf,5aZsRVl7V7Wn8GKYCtqtkf,Maxwell,1788,0.371,0.342,8,1,0.881,1.25e-05,106.76,0.151,0.0481,-10.916,chill
3206,Wild Ones,spotify:track:6UrF9LIhffllzblKlEVYxm,6UrF9LIhffllzblKlEVYxm,Bahari,1893,0.686,0.286,11,0,0.791,1.18e-05,96.994,0.229,0.0261,-10.216,chill
3207,Courage,spotify:track:1GbeXiLxO6oRxoItWT3R0S,1GbeXiLxO6oRxoItWT3R0S,Villagers,1894,0.737,0.301,0,1,0.772,0.115,104.975,0.297,0.037,-11.823,chill
3208,More Than Words,spotify:track:28ltL8DMycPGdJ1JElE7UT,28ltL8DMycPGdJ1JElE7UT,Extreme,1895,0.614,0.128,6,1,0.609,5.27e-06,91.116,0.257,0.0288,-15.139,chill
3209,"Hold On, We're Going Home",spotify:track:4QS7XNVxVCEMdsrUPqogTb,4QS7XNVxVCEMdsrUPqogTb,Yuna,182,0.602,0.181,0,1,0.868,6.69e-05,88.872,0.371,0.0398,-16.743,chill
3210,Bottled Up Tight,spotify:track:0CNJQcyVFUcVqW5arIKw3E,0CNJQcyVFUcVqW5arIKw3E,Luke Sital-Singh,1878,0.559,0.51,2,1,0.486,7.66e-05,89.289,0.69,0.0322,-8.766,chill
3211,Berlin,spotify:track:2RE5OhN1zj55upsS8nE4Mi,2RE5OhN1zj55upsS8nE4Mi,RY X,865,0.411,0.109,7,1,0.924,0.0458,136.973,0.039,0.0423,-16.807,chill
3212,"Somewhere Only We know - Live from Spotify, London",spotify:track:7FnHpKPgVC6GE0RRCJNB2T,7FnHpKPgVC6GE0RRCJNB2T,Lily Allen,1896,0.349,0.33,10,1,0.891,3.42e-05,76.71,0.16,0.0357,-8.65,chill
3213,I See Fire,spotify:track:5pY3ovFxbvAg7reGZjJQSp,5pY3ovFxbvAg7reGZjJQSp,Ed Sheeran,1067,0.641,0.176,6,1,0.638,5.14e-06,76.031,0.297,0.0349,-11.692,chill
3214,Funny - Live,spotify:track:1ZycxsYrkzAfmdDWnxUdrC,1ZycxsYrkzAfmdDWnxUdrC,Tori Kelly,1897,0.544,0.323,7,1,0.742,0,137.485,0.486,0.057,-8.708,chill
3215,Find You - Acoustic - Live In Los Angeles,spotify:track:3ZdViln9Auq1pw1UrUIkV3,3ZdViln9Auq1pw1UrUIkV3,Zedd,1843,0.451,0.446,1,1,0.785,0,121.909,0.263,0.0327,-4.769,chill
3216,"Mr. Jones - Live At Chelsea Studios, New York/1997",spotify:track:0pjOjoHMJrerHhiXNRs3GK,0pjOjoHMJrerHhiXNRs3GK,Counting Crows,1898,0.471,0.639,0,1,0.593,0,149.146,0.472,0.0885,-7.989,chill
3217,Motorcycle Drive By,spotify:track:47wtXjG0Sk6DI6cjkRBcEg,47wtXjG0Sk6DI6cjkRBcEg,Third Eye Blind,1899,0.422,0.577,0,1,0.0127,0.000861,122.506,0.615,0.0263,-9.292,chill
3218,Change the World - Live on MTV Unplugged,spotify:track:5k1iTPL7TNm0ZRixGzYvXI,5k1iTPL7TNm0ZRixGzYvXI,Babyface,1900,0.577,0.868,2,1,0.119,3.19e-05,107.433,0.385,0.0435,-7.357,chill
3219,"Next To Me - Live From Spotify NYC, USA/2012",spotify:track:4Y1ZvAbetcpZsmedL9uhmR,4Y1ZvAbetcpZsmedL9uhmR,Emeli Sandé,1901,0.477,0.397,7,1,0.8,0,92.401,0.294,0.0734,-7.939,chill
3220,Who Are You - Acoustic,spotify:track:1MhvXD8haSvwaAWKuXXhfl,1MhvXD8haSvwaAWKuXXhfl,Fifth Harmony,1902,0.63,0.292,8,1,0.78,0,122.962,0.389,0.0305,-6.974,chill
3221,Torn - Acoustic MTV Unplugged,spotify:track:1iPvdHIQQSNJ4iRm92Bcbx,1iPvdHIQQSNJ4iRm92Bcbx,Natalie Imbruglia,1903,0.538,0.471,5,1,0.719,0,93.808,0.499,0.0441,-8.403,chill
3222,Grenade - Acoustic,spotify:track:7Cj2tT0m2SBeIO1PsGfk8A,7Cj2tT0m2SBeIO1PsGfk8A,Bruno Mars,1904,0.643,0.394,2,0,0.818,0,97.911,0.364,0.0305,-6.305,chill
3223,Meet Virginia - Acoustic Version,spotify:track:3XkRVdZS37FM2GobfrjYsN,3XkRVdZS37FM2GobfrjYsN,Train,1905,0.493,0.72,7,1,0.0568,6.83e-06,177.481,0.857,0.0755,-7.728,chill
3224,Princess of China - Acoustic,spotify:track:2tKqZsc0epdLrsNUT6y0Ls,2tKqZsc0epdLrsNUT6y0Ls,Coldplay,1906,0.245,0.471,9,0,0.652,0.00717,165.996,0.287,0.0313,-7.952,chill
3225,She Will Be Loved - Acoustic,spotify:track:6AVbtprNn18sQcX54K5MTo,6AVbtprNn18sQcX54K5MTo,Maroon 5,40,0.623,0.494,11,0,0.496,5.96e-06,98.556,0.563,0.0313,-9.281,chill
