,title,meta,id,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,artist,mood
1629,Journey's End,spotify:track:33L3sadj02qVfxJ7QM0zM4,33L3sadj02qVfxJ7QM0zM4,0.078,0.102,9,0,0.854,0.919,80.015,0.0361,0.0385,-15.997,Adrian Von Ziegler,sad
1630,The Spirit Tree (feat. Aeralie Brighton),spotify:track:2RUAvlJsPhZe3w6P0i7Zsi,2RUAvlJsPhZe3w6P0i7Zsi,0.179,0.276,6,0,0.88,0.428,106.256,0.045,0.0325,-13.718,Gareth Coker,sad
1631,Faith,spotify:track:5sbMp1JFSaRG3dMv6ONCRn,5sbMp1JFSaRG3dMv6ONCRn,0.103,0.19,1,0,0.217,0.851,89.306,0.0318,0.0331,-14.39,Hans Zimmer,sad
1632,The Host of Seraphim,spotify:track:40Pra2iBKPCnDJ4uamAk0g,40Pra2iBKPCnDJ4uamAk0g,0.0708,0.35,5,0,0.00284,0.919,77.071,0.0302,0.0408,-11.67,Dead Can Dance,sad
1633,May It Be,spotify:track:1wIQ2Nm0raqOapHK4bCD3J,1wIQ2Nm0raqOapHK4bCD3J,0.129,0.179,9,1,0.98,0.013,59.407,0.0735,0.0459,-17.081,Enya,sad
1634,Cry,spotify:track:0QkosyG0hPRIkqh2nMIdpn,0QkosyG0hPRIkqh2nMIdpn,0.508,0.694,2,0,0.466,0.85,119.954,0.0642,0.0366,-10.778,Thomas Bergersen,sad
1635,Hurt,spotify:track:6JVTQPVvHF13hNLaGch1nz,6JVTQPVvHF13hNLaGch1nz,0.187,0.438,8,1,0.127,0.155,84.382,0.102,0.0313,-11.289,Thomas Bergersen,sad
1636,All Gone (No Escape),spotify:track:6zezOLouSWKEfMizbzcsad,6zezOLouSWKEfMizbzcsad,0.14,0.0739,4,0,0.916,0.947,141.524,0.0313,0.0437,-22.458,Gustavo Santaolalla,sad
1637,Imperatrix Mundi,spotify:track:0fOG6khFYwmGn3SL08SikO,0fOG6khFYwmGn3SL08SikO,0.292,0.497,2,0,0.708,0.974,98.899,0.038,0.0411,-11.229,Jo Blankenburg,sad
1638,Iron Poetry (feat. Kate St. Pierre),spotify:track:3S4kK69Eg04QVbU7P85X0j,3S4kK69Eg04QVbU7P85X0j,0.271,0.431,9,0,0.201,0.00335,148.005,0.054,0.0494,-12.56,Really Slow Motion,sad
1639,LIly's Theme,spotify:track:2ISjP2XebyGSoKSM6Cnb0m,2ISjP2XebyGSoKSM6Cnb0m,0.179,0.048,6,1,0.889,0.974,72.93,0.0278,0.0469,-28.663,Alexandre Desplat,sad
1640,Angel (feat. Julie Elven),spotify:track:7JkFiVJwIu95jMF1eeGx4T,7JkFiVJwIu95jMF1eeGx4T,0.4,0.602,10,0,0.734,0.967,172.032,0.202,0.0341,-16.22,R Armando Morabito,sad
1641,Assassin's Creed,spotify:track:6VGhdVf1zsxTOlwgipH6ua,6VGhdVf1zsxTOlwgipH6ua,0.146,0.468,0,0,0.716,0.874,99.982,0.0578,0.0386,-11.205,Zyrah,sad
1642,Before Time,spotify:track:2b9wyATimIM0DAOHp9Yrso,2b9wyATimIM0DAOHp9Yrso,0.259,0.219,2,0,0.779,0.82,119.301,0.0395,0.0375,-14.724,Thomas Bergersen,sad
1643,Rada,spotify:track:0LjlspkMG5CbIKneh8PtJB,0LjlspkMG5CbIKneh8PtJB,0.449,0.939,2,0,0.0786,0.801,82.468,0.103,0.0643,-8.366,Thomas Bergersen,sad
1644,Ode to Our Fallen,spotify:track:7bZTuX6EqZo2uHG2wVkbMa,7bZTuX6EqZo2uHG2wVkbMa,0.223,0.349,3,1,0.895,0.993,78.113,0.0399,0.039,-13.986,Music Junkies,sad
1645,Voyage,spotify:track:1ap4N4LG128BT4AeAnwbez,1ap4N4LG128BT4AeAnwbez,0.181,0.337,8,0,0.542,0.887,119.957,0.101,0.0352,-14.05,LiquidCinema,sad
1646,Lux Aeterna,spotify:track:62Da3JOu9H9EIgmqV7DoLG,62Da3JOu9H9EIgmqV7DoLG,0.38,0.246,7,0,0.872,0.905,133.805,0.0573,0.0329,-13.955,Clint Mansell,sad
1647,The End,spotify:track:5qOlARFzga7vdCBUFdLg3z,5qOlARFzga7vdCBUFdLg3z,0.0628,0.188,7,1,0.901,0.843,64.85,0.0384,0.043,-15.532,Adrian Von Ziegler,sad
1648,Enlighten my Soul,spotify:track:0vo2XVj4z0OhfIdQWich2K,0vo2XVj4z0OhfIdQWich2K,0.267,0.141,9,0,0.932,0.825,89.853,0.0366,0.034,-16.175,Adrian Von Ziegler,sad
1649,Across Acheron,spotify:track:3MfZjHPbVzDZV4pbED0UWu,3MfZjHPbVzDZV4pbED0UWu,0.133,0.151,9,1,0.905,0.899,99.626,0.0386,0.0374,-13.218,Adrian Von Ziegler,sad
1650,Angel Tears,spotify:track:53jrOEKC8qvKLPvFXXjRB2,53jrOEKC8qvKLPvFXXjRB2,0.238,0.354,3,0,0.654,0.566,99.178,0.222,0.0393,-18.128,Adrian Von Ziegler,sad
1651,Never Forget,spotify:track:7jQKAOWQXoScEgE5jF8Nzq,7jQKAOWQXoScEgE5jF8Nzq,0.243,0.0567,5,1,0.86,0.769,81.527,0.0374,0.0372,-25.437,Dirk Ehlert,sad
1652,Apostle Paul,spotify:track:73tIufOqWGyVHfA5VbXkl6,73tIufOqWGyVHfA5VbXkl6,0.0655,0.205,9,0,0.976,0.682,72.63,0.0311,0.0432,-17.463,Efisio Cross,sad
1653,Snow Angels (Uncompressed Mix),spotify:track:3ZfBPqvxBkohqvQEeWmGMK,3ZfBPqvxBkohqvQEeWmGMK,0.171,0.0947,0,0,0.977,0.897,72.953,0.0378,0.0372,-17.943,Thomas Bergersen,sad
1654,Release My Heart,spotify:track:7qth2vYscogooBIDQa75pJ,7qth2vYscogooBIDQa75pJ,0.157,0.208,9,0,0.939,0.957,84.938,0.0664,0.0359,-15.741,Iván Torrent,sad
1655,Awake in a Dream,spotify:track:4RX165Hl199NeEPuAf7Wld,4RX165Hl199NeEPuAf7Wld,0.685,0.102,7,0,0.993,0.934,120.017,0.277,0.0527,-22.619,Adrian Von Ziegler,sad
1656,Cronos,spotify:track:1uqXWJr2zOULSIYkFpNsGI,1uqXWJr2zOULSIYkFpNsGI,0.163,0.312,8,0,0.593,0.93,129.134,0.0807,0.0368,-11.382,Jo Blankenburg,sad
1657,Cronos (Chamber Mix),spotify:track:1tHxYXdFdZ0sdfXJ76XpBw,1tHxYXdFdZ0sdfXJ76XpBw,0.133,0.259,8,0,0.74,0.973,99.595,0.0906,0.0333,-16.517,Jo Blankenburg,sad
1658,Isolation,spotify:track:418lMEaG5X3bgBYYVzIigz,418lMEaG5X3bgBYYVzIigz,0.372,0.0551,1,0,0.973,0.899,114.513,0.149,0.0353,-22.598,Lucas King,sad
1659,Forever More,spotify:track:4aNJs2XjkDFo5o1obQKCZ4,4aNJs2XjkDFo5o1obQKCZ4,0.379,0.429,9,0,0.36,0.699,119.023,0.062,0.0329,-8.293,Two Steps from Hell,sad
1660,Tears of War,spotify:track:3PPiGsSV2FPJ7UHHQYPKkc,3PPiGsSV2FPJ7UHHQYPKkc,0.19,0.386,2,0,0.654,0.909,84.748,0.17,0.0307,-13.788,Colossal Trailer Music,sad
1661,Home,spotify:track:70AAkgTUs8WwNHK0mssTni,70AAkgTUs8WwNHK0mssTni,0.273,0.0761,7,1,0.916,0.866,66.017,0.0394,0.0347,-24.774,Falk Wünsch,sad
1662,I Have To Tell Something,spotify:track:4IBtMXRNtbZIEyXrYnst5Y,4IBtMXRNtbZIEyXrYnst5Y,0.369,0.107,11,0,0.953,0.871,111.904,0.0349,0.0444,-20.509,Falk Wünsch,sad
1663,Let Me Forget,spotify:track:4CLaOkDhGqOkYELLFhR2oJ,4CLaOkDhGqOkYELLFhR2oJ,0.288,0.0668,5,1,0.92,0.939,59.884,0.0394,0.0365,-21.894,Falk Wünsch,sad
1664,Do We Fall,spotify:track:0dijPww6Zw64PoRd4jcfOi,0dijPww6Zw64PoRd4jcfOi,0.463,0.119,9,0,0.887,0.834,143.894,0.0391,0.0306,-12.08,Tiago D. Ferreira,sad
1665,Ethereal Limerence,spotify:track:2NSeJJwU4CNMAOxaqT6z5v,2NSeJJwU4CNMAOxaqT6z5v,0.0769,0.196,0,1,0.272,0.979,73.654,0.0331,0.04,-11.158,Atis Freivalds,sad
1666,These Final Words,spotify:track:3rFKhrhIwi1rnLjK2Zagn3,3rFKhrhIwi1rnLjK2Zagn3,0.157,0.128,10,0,0.958,0.919,74.389,0.0374,0.0342,-19.138,Fractured Light Music,sad
1667,Solitude,spotify:track:6MfOCU9vwnRgVxPssczAgV,6MfOCU9vwnRgVxPssczAgV,0.135,0.133,2,0,0.772,0.948,79.56,0.0369,0.0463,-18.418,Atis Freivalds,sad
1668,From Nowhere Until the Beginning,spotify:track:0Vs8cIe1wSZAy5Ylj05a85,0Vs8cIe1wSZAy5Ylj05a85,0.1,0.159,9,0,0.153,0.934,90.009,0.0337,0.0371,-20.874,Atis Freivalds,sad
1669,Funeral for the Blackhearted - Studio Version,spotify:track:4qXpirLGvegaWBc7bPEDO7,4qXpirLGvegaWBc7bPEDO7,0.4,0.0413,11,0,0.978,0.94,71.166,0.0473,0.0525,-20.055,Andrea Tonoli,sad
1670,Epyllion,spotify:track:6Z8d6lhA9qhkuFu2a2oRxt,6Z8d6lhA9qhkuFu2a2oRxt,0.223,0.137,10,0,0.83,0.659,61.622,0.0774,0.0399,-14.751,Richard Pouw,sad
1671,Penitence,spotify:track:5KmD3bjXoLKsjbZR8RDVkl,5KmD3bjXoLKsjbZR8RDVkl,0.171,0.365,9,0,0.407,0.976,137.902,0.0379,0.0397,-13.144,Roya,sad
1672,Mysterium,spotify:track:5O6YgfRVT7pRxhUAgq6dfb,5O6YgfRVT7pRxhUAgq6dfb,0.0671,0.134,0,1,0.941,0.898,75.586,0.0318,0.0443,-18.796,Hammock,sad
1673,Theme,spotify:track:03GBG9iAuzjRXOTemSt1ul,03GBG9iAuzjRXOTemSt1ul,0.446,0.219,6,1,0.923,0.969,119.975,0.0323,0.0354,-13.181,Last Days,sad
1674,Sunder,spotify:track:5K9OWXPMawKDukLBqCtX3P,5K9OWXPMawKDukLBqCtX3P,0.34,0.466,4,0,0.0591,0.403,119.939,0.122,0.0463,-13.668,Really Slow Motion,sad
1675,Bravery,spotify:track:4MweT9Ik5uzFBdMCtaCvSN,4MweT9Ik5uzFBdMCtaCvSN,0.186,0.0137,2,1,0.982,0.935,63.687,0.0808,0.0441,-27.963,Falk Wünsch,sad
1676,Dumbledore's Farewell,spotify:track:3RorE8qv9x9Fz7AD30gkSB,3RorE8qv9x9Fz7AD30gkSB,0.189,0.0854,9,0,0.541,0.892,83.166,0.0362,0.0462,-22.149,Nicholas Hooper,sad
1677,Scorn,spotify:track:7xwpcFeV8n6AWgCuE3wa1o,7xwpcFeV8n6AWgCuE3wa1o,0.138,0.275,2,0,0.748,0.899,82.197,0.0382,0.0342,-13.872,James Dooley,sad
1678,The Greatest Loss,spotify:track:30xF265jUBJzX5pm66MRlo,30xF265jUBJzX5pm66MRlo,0.39,0.0565,5,1,0.934,0.911,140.043,0.0384,0.0326,-20.049,James Dooley,sad
1679,Farewell to Dobby,spotify:track:1wAw18hgo8P7QzQUezAZEx,1wAw18hgo8P7QzQUezAZEx,0.0743,0.0617,1,1,0.959,0.953,76.899,0.0394,0.0398,-26.403,Alexandre Desplat,sad
1680,State Of Endless Grace,spotify:track:12jmi6IbIWXhbxooCkZ0c9,12jmi6IbIWXhbxooCkZ0c9,0.115,0.368,5,1,0.332,0.817,75.434,0.0377,0.0433,-11.702,Immediate,sad
1681,Eternal Love,spotify:track:7BvAXzNuHfA58WBFdGA1dA,7BvAXzNuHfA58WBFdGA1dA,0.16,0.479,7,0,0.811,0.92,96.798,0.037,0.0404,-7.063,Future World Music,sad
1682,"Elegy (From ""Man of Steel Original Trailer"") - Instrumental Mix",spotify:track:5bq73SspLr1O7hgxhOuBus,5bq73SspLr1O7hgxhOuBus,0.0793,0.243,3,1,0.608,0.94,81.979,0.0399,0.0394,-14.794,The Evolved,sad
1683,River Flows In You - Original,spotify:track:47ZWr1Nb0PUgmKgyg5JkgO,47ZWr1Nb0PUgmKgyg5JkgO,0.31,0.218,9,1,0.988,0.952,145.074,0.0969,0.0507,-21.398,Yiruma,sad
1684,Let me carry you,spotify:track:4VHrCiogHmjXKbqhtn7dg8,4VHrCiogHmjXKbqhtn7dg8,0.0745,0.243,1,1,0.465,0.811,79.044,0.0458,0.0425,-16.42,Jonas B. Ingebretsen,sad
1685,Nocturne,spotify:track:4XJRZbYdM8mIwaGtpSnzrl,4XJRZbYdM8mIwaGtpSnzrl,0.195,0.243,1,0,0.937,0.0344,179.812,0.0707,0.0325,-14.754,BrunuhVille,sad
1686,Time,spotify:track:6ZFbXIJkuI1dVNWvzJzown,6ZFbXIJkuI1dVNWvzJzown,0.221,0.0879,7,1,0.155,0.698,126.622,0.0401,0.0381,-16.996,Hans Zimmer,sad
1687,Seer,spotify:track:7q9Uxhk8N9tERYAvcpLlfw,7q9Uxhk8N9tERYAvcpLlfw,0.164,0.0889,9,1,0.842,0.929,73.38,0.0512,0.031,-13.109,Future Of Forestry,sad
1688,Kiss The Rain - Original,spotify:track:31qNACH7nd93EmGfMD3BZh,31qNACH7nd93EmGfMD3BZh,0.544,0.0508,8,1,0.99,0.898,132.0,0.166,0.0427,-22.612,Yiruma,sad
1689,River Flows In You,spotify:track:7fnqltLx83HsYLQajzCYRk,7fnqltLx83HsYLQajzCYRk,0.32,0.207,9,1,0.988,0.948,144.547,0.109,0.0512,-21.487,Yiruma,sad
1690,Freedom Fighters,spotify:track:1gjUBLiGk3MdFksH3aRMax,1gjUBLiGk3MdFksH3aRMax,0.315,0.422,3,0,0.00573,0.94,119.877,0.0386,0.0389,-12.209,Thomas Bergersen,sad
1691,Prelude,spotify:track:5DmruZakADX1JhSPZlijNz,5DmruZakADX1JhSPZlijNz,0.164,0.0512,6,0,0.96,0.929,82.591,0.0364,0.0339,-24.271,Vangelis,sad
1692,Ashes Of Memories,spotify:track:21nTLDyLh3dCrANCuQukGD,21nTLDyLh3dCrANCuQukGD,0.223,0.329,8,0,0.922,0.915,127.649,0.196,0.0378,-15.08,Giovanni Puocci,sad
1693,Farewell Life (Arn Andersson Remix),spotify:track:1UpxmjbBdZn9R9z3aqr71c,1UpxmjbBdZn9R9z3aqr71c,0.398,0.0761,10,0,0.924,0.936,115.031,0.0556,0.0374,-19.071,Nights Amore,sad
1694,Touch,spotify:track:7rC7orLxQWzIpi4ShUT9Dd,7rC7orLxQWzIpi4ShUT9Dd,0.466,0.17,3,0,0.98,0.947,121.669,0.128,0.0578,-25.762,Mattia Cupelli,sad
1695,Love Lost,spotify:track:3tev2WxpV2v25CvRn81gsk,3tev2WxpV2v25CvRn81gsk,0.193,0.0414,3,0,0.894,0.813,203.66,0.148,0.0437,-28.617,Mattia Cupelli,sad
1696,Shades,spotify:track:5kS1HPv42KhP9jioAubw7N,5kS1HPv42KhP9jioAubw7N,0.179,0.0673,2,1,0.891,0.877,183.999,0.0371,0.0348,-24.825,Mattia Cupelli,sad
1697,The Path of Irreversible Scars,spotify:track:2DsjzY0bFMTsFQXRLwlFJj,2DsjzY0bFMTsFQXRLwlFJj,0.199,0.192,8,0,0.881,0.907,111.402,0.0543,0.0415,-19.746,Nights Amore,sad
1698,Pilgrims On A Long Journey,spotify:track:4njUsCube1e6AQ1CfTrqYV,4njUsCube1e6AQ1CfTrqYV,0.258,0.181,7,0,0.993,0.814,80.43,0.165,0.0431,-16.522,Cœur De Pirate,sad
1699,The Night Unfurls,spotify:track:4S7VEMhFKQfk9WEvizWCsW,4S7VEMhFKQfk9WEvizWCsW,0.0949,0.167,0,1,0.391,0.91,88.374,0.0323,0.0402,-17.181,SIE Sound Team,sad
1700,Hunter's Dream,spotify:track:0514vhH4KBZmNHHVZWfmXD,0514vhH4KBZmNHHVZWfmXD,0.106,0.0721,8,0,0.953,0.499,91.059,0.0353,0.0431,-29.75,SIE Sound Team,sad
1701,A Red Sun Sets,spotify:track:49X2WVowQRL6u5QXhb9IJ2,49X2WVowQRL6u5QXhb9IJ2,0.0983,0.0762,2,1,0.902,0.918,71.109,0.038,0.0508,-24.07,Adrian Von Ziegler,sad
1702,I Bleed for You,spotify:track:6kJ9pXrNKmP8hoQGSR0kMl,6kJ9pXrNKmP8hoQGSR0kMl,0.502,0.288,10,0,0.84,0.961,119.974,0.122,0.0303,-15.832,Peter Gundry,sad
1703,Legends Never Die,spotify:track:1pVZXLDe7e4faTYFxWEcI9,1pVZXLDe7e4faTYFxWEcI9,0.145,0.368,8,0,0.00883,0.736,162.893,0.0561,0.0393,-13.709,Iván Torrent,sad
1704,Shades & Shadows,spotify:track:3MaA4a4735vCqm9Rgfq6qP,3MaA4a4735vCqm9Rgfq6qP,0.132,0.173,6,0,0.831,0.919,172.465,0.0661,0.0408,-17.302,Peter Gundry,sad
1705,The Serpents Tongue,spotify:track:3Umd1PLnxH0jVvpMGhqytk,3Umd1PLnxH0jVvpMGhqytk,0.112,0.182,11,0,0.911,0.809,153.663,0.0323,0.0413,-14.265,Peter Gundry,sad
1706,Cold,spotify:track:1LqFdwLKqa8Ep6q9LEUCih,1LqFdwLKqa8Ep6q9LEUCih,0.118,0.179,0,0,0.954,0.921,82.426,0.0658,0.0339,-13.916,Jorge Méndez,sad
1707,A Case of You,spotify:track:7shVwhUdVbHpykOfbzvDc1,7shVwhUdVbHpykOfbzvDc1,0.693,0.201,1,1,0.9,0,100.836,0.679,0.0288,-9.903,Joni Mitchell,sad
1708,River,spotify:track:0DAmSYQW9kq9gQNDI002KP,0DAmSYQW9kq9gQNDI002KP,0.405,0.152,0,1,0.979,9.07e-05,61.34,0.383,0.0395,-13.901,Joni Mitchell,sad
1709,Helplessly Hoping - 2005 Remaster,spotify:track:1UKobFsdqNXQb8OthimCKe,1UKobFsdqNXQb8OthimCKe,0.567,0.159,7,1,0.914,0,146.913,0.436,0.0331,-13.648,"Crosby, Stills & Nash",sad
1710,Southern Cross - 2005 Remaster,spotify:track:5AoZknxgY6F25gAcVahO41,5AoZknxgY6F25gAcVahO41,0.669,0.446,2,1,0.476,3.04e-06,81.558,0.587,0.0312,-11.125,"Crosby, Stills & Nash",sad
1711,Our House,spotify:track:2hitsKa8SthKhRJBXUHbIv,2hitsKa8SthKhRJBXUHbIv,0.593,0.205,9,1,0.896,5.46e-05,140.279,0.377,0.0479,-14.601,"Crosby, Stills, Nash & Young",sad
1712,Ohio,spotify:track:0ToHhkK4qtwEyKOxhQpMbJ,0ToHhkK4qtwEyKOxhQpMbJ,0.445,0.529,0,1,0.261,0.0162,79.296,0.749,0.026,-10.94,"Crosby, Stills, Nash & Young",sad
1713,Almost Cut My Hair,spotify:track:0gCJkpD0RhF2rjiALLHBQL,0gCJkpD0RhF2rjiALLHBQL,0.47,0.471,7,1,0.183,0.00927,136.828,0.574,0.0437,-10.484,"Crosby, Stills, Nash & Young",sad
1714,For What It's Worth,spotify:track:1qRA5BS78u3gME0loMl9AA,1qRA5BS78u3gME0loMl9AA,0.653,0.519,2,1,0.406,0.0209,98.883,0.822,0.0497,-10.164,Buffalo Springfield,sad
1715,Don't Let Me Be Misunderstood,spotify:track:0KpTFH1SzexN8SGc0GPILC,0KpTFH1SzexN8SGc0GPILC,0.546,0.568,11,0,0.146,0,112.584,0.488,0.0285,-9.604,The Animals,sad
1716,Can't Find My Way Home,spotify:track:7t20AEMjEBgO2V4VCt2VRQ,7t20AEMjEBgO2V4VCt2VRQ,0.556,0.249,2,1,0.917,0.0188,87.715,0.518,0.0339,-17.875,Blind Faith,sad
1717,Into My Arms - 2011 Remastered Version,spotify:track:407ltk0BtcZI8kgu0HH4Yj,407ltk0BtcZI8kgu0HH4Yj,0.484,0.0874,0,1,0.894,0.154,94.163,0.219,0.0394,-17.796,Nick Cave & The Bad Seeds,sad
1718,"It's All over Now, Baby Blue",spotify:track:55Jty4lzy6jnC3Cm9h8bQQ,55Jty4lzy6jnC3Cm9h8bQQ,0.655,0.449,2,1,0.395,0.000119,117.067,0.28,0.0358,-9.61,The Animals,sad
1719,Red Right Hand - 2011 Remastered Version,spotify:track:0qHeP8zt2WWef7EWCs1ECj,0qHeP8zt2WWef7EWCs1ECj,0.735,0.403,4,0,0.139,0.473,115.658,0.453,0.037,-11.599,Nick Cave & The Bad Seeds,sad
1720,Where the Wild Roses Grow - 2011 - Remaster,spotify:track:3OwtuzRo8mc7lgsBau9MWk,3OwtuzRo8mc7lgsBau9MWk,0.336,0.47,7,0,0.378,0.00332,154.649,0.163,0.0319,-10.541,Nick Cave & The Bad Seeds,sad
1721,Jubilee Street,spotify:track:76Q9wf2sC4BQbg6AdvLHvJ,76Q9wf2sC4BQbg6AdvLHvJ,0.341,0.422,5,1,0.43,0.00241,83.33,0.327,0.0293,-10.596,Nick Cave & The Bad Seeds,sad
1722,Once I Was,spotify:track:6iI6NXjtI3IkjK2k1juqaX,6iI6NXjtI3IkjK2k1juqaX,0.34,0.427,1,1,0.11,0.615,120.646,0.404,0.0312,-10.042,Tim Buckley,sad
1723,Glory Box,spotify:track:5Sbyt4ELQhNCgQftM1eygb,5Sbyt4ELQhNCgQftM1eygb,0.678,0.193,0,1,0.19,0.0224,61.33,0.101,0.0387,-13.849,John Martyn,sad
1724,Teardrop,spotify:track:67Hna13dNDkZvBpTXRIaOJ,67Hna13dNDkZvBpTXRIaOJ,0.615,0.419,11,0,0.0173,0.497,76.997,0.216,0.0395,-8.8,Massive Attack,sad
1725,Paradise Circus,spotify:track:2BndJYJQ17UcEeUFJP5JmY,2BndJYJQ17UcEeUFJP5JmY,0.81,0.591,8,1,0.414,0.799,136.028,0.297,0.0638,-13.385,Massive Attack,sad
1726,Protection,spotify:track:3kKVqFF4pv4EXeQe428zl2,3kKVqFF4pv4EXeQe428zl2,0.577,0.421,4,1,0.0162,0.124,168.009,0.737,0.0489,-13.142,Massive Attack,sad
1727,Nothing Matters,spotify:track:3DmNkgOHMlCvPZnuC5fFkT,3DmNkgOHMlCvPZnuC5fFkT,0.683,0.77,0,1,0.0496,0.678,93.833,0.475,0.0491,-10.189,Tricky,sad
1728,New Stole,spotify:track:11L8xpPSfs1Et6rvMdeVS2,11L8xpPSfs1Et6rvMdeVS2,0.55,0.562,4,1,0.623,0,94.323,0.329,0.186,-7.733,Tricky,sad
1729,Glory Box,spotify:track:68oUQRwGJGExtkpaSvSbgb,68oUQRwGJGExtkpaSvSbgb,0.494,0.417,1,1,0.181,0.489,119.853,0.224,0.0362,-10.013,Portishead,sad
1730,Roads,spotify:track:6oRbm1KOqskLTFc1rvGi5F,6oRbm1KOqskLTFc1rvGi5F,0.606,0.292,9,0,0.772,0.126,76.098,0.165,0.0627,-11.829,Portishead,sad
1731,Sour Times,spotify:track:3jD8mKsaq5iDmLhRGx9hLJ,3jD8mKsaq5iDmLhRGx9hLJ,0.704,0.64,8,0,0.0526,0.307,94.077,0.555,0.0403,-6.697,Portishead,sad
1732,The Rip,spotify:track:4kOy7M6eT5kYJCZxh0c6Lh,4kOy7M6eT5kYJCZxh0c6Lh,0.418,0.486,9,0,0.929,0.461,74.924,0.249,0.0318,-9.421,Portishead,sad
1733,It Could Be Sweet,spotify:track:7xiXaJlz5cTKL168OBVzun,7xiXaJlz5cTKL168OBVzun,0.674,0.521,9,1,0.685,0.00591,154.024,0.557,0.0453,-11.169,Portishead,sad
1734,Otherwise,spotify:track:0NTSwjegwCGXjm5zMX12VW,0NTSwjegwCGXjm5zMX12VW,0.69,0.529,2,0,0.276,5.32e-06,148.056,0.596,0.0313,-7.555,Morcheeba,sad
1735,Meu Mundo Caiu,spotify:track:7E94k52snpTIROpLVAg9tg,7E94k52snpTIROpLVAg9tg,0.392,0.277,8,0,0.592,3.77e-05,103.403,0.394,0.0295,-9.031,Maysa,sad
1736,Noite Chuvosa,spotify:track:4y9e3rejls5P0dnQh34hi6,4y9e3rejls5P0dnQh34hi6,0.461,0.141,3,0,0.855,0,94.325,0.297,0.0347,-14.486,Maysa,sad
1737,Estou Pensando Em Ti,spotify:track:0B1K0DhjGTgc9QUYIQBNza,0B1K0DhjGTgc9QUYIQBNza,0.558,0.189,8,1,0.847,6.03e-05,95.096,0.28,0.0349,-14.053,Maysa,sad
1738,Samba Triste,spotify:track:1Ahd5YzrzfrQchML3aHTWb,1Ahd5YzrzfrQchML3aHTWb,0.34,0.242,0,0,0.815,0,80.346,0.311,0.0499,-12.495,Maysa,sad
1739,Adeus,spotify:track:1FEuhUo74iblbfdpJ8cO8e,1FEuhUo74iblbfdpJ8cO8e,0.369,0.244,7,1,0.856,0.000625,97.854,0.216,0.0295,-11.577,Maysa,sad
1740,No meio da noite,spotify:track:3HIA9y15cHNJvMuKUnBluy,3HIA9y15cHNJvMuKUnBluy,0.26,0.242,5,0,0.978,0.424,90.456,0.264,0.0287,-12.839,Maysa,sad
1741,Só Deus,spotify:track:0FSsFs7HcRSVOImvYIfBbe,0FSsFs7HcRSVOImvYIfBbe,0.438,0.355,10,0,0.955,0.00144,104.791,0.389,0.0365,-8.588,Maysa,sad
1742,Castigo,spotify:track:0JDXSqqUfQIWKHhMBoOVHx,0JDXSqqUfQIWKHhMBoOVHx,0.491,0.159,9,0,0.864,0,95.064,0.489,0.0504,-16.108,Lupicínio Rodrigues,sad
1743,Loucura,spotify:track:02PHRaxb3OK75upFKlayST,02PHRaxb3OK75upFKlayST,0.614,0.217,0,1,0.875,0,99.071,0.661,0.0508,-14.385,Lupicínio Rodrigues,sad
1744,Preciso Me Encontrar,spotify:track:1op7nM2R2M6FAU6dSCTRWV,1op7nM2R2M6FAU6dSCTRWV,0.563,0.425,2,0,0.913,0.0054,77.209,0.679,0.0665,-13.814,Cartola,sad
1745,Sujeito De Sorte,spotify:track:1UsAjRCSavihMYsspqJz4e,1UsAjRCSavihMYsspqJz4e,0.455,0.407,4,1,0.291,0.000235,167.385,0.442,0.0988,-19.041,Belchior,sad
1746,O patrão nosso de cada dia,spotify:track:0uXNfwkFE2GVl4tN2Ic2ca,0uXNfwkFE2GVl4tN2Ic2ca,0.468,0.174,7,1,0.655,1.32e-05,108.511,0.327,0.0378,-16.876,Secos & Molhados,sad
1747,Fala,spotify:track:3BgVNNKsNKvIaOyKd1Vnj6,3BgVNNKsNKvIaOyKd1Vnj6,0.375,0.392,7,1,0.41,2.42e-05,58.869,0.225,0.0281,-7.8,Secos & Molhados,sad
1748,Harvest Moon,spotify:track:5l9c6bJmzvftumhz4TMPgk,5l9c6bJmzvftumhz4TMPgk,0.648,0.309,2,1,0.526,0.000249,112.929,0.407,0.0264,-12.432,Neil Young,sad
1749,Heart of Gold - 2017 Remaster,spotify:track:5IRWgQiN0c2i4U97iE3OoY,5IRWgQiN0c2i4U97iE3OoY,0.542,0.444,4,0,0.212,0.0519,171.719,0.827,0.0295,-11.567,Neil Young,sad
1750,Old Man - 2017 Remaster,spotify:track:4RIp4UTguC0F6TRV7xfKjv,4RIp4UTguC0F6TRV7xfKjv,0.709,0.278,4,0,0.46,0.00719,141.268,0.458,0.0353,-13.011,Neil Young,sad
1751,The Weight - Remastered,spotify:track:0sDqo9UPzPUtu9wEkI3zRB,0sDqo9UPzPUtu9wEkI3zRB,0.63,0.519,9,1,0.225,4.3e-06,143.942,0.502,0.0528,-10.997,The Band,sad
1752,The Night They Drove Old Dixie Down - Remastered 2000,spotify:track:2x0supcZhd6NEH1nem9DnR,2x0supcZhd6NEH1nem9DnR,0.507,0.493,0,1,0.453,0,127.671,0.467,0.0327,-8.786,The Band,sad
